RPAIR,Score,EC,KO
RP01025,0.107,1.1.3.8,K00103
RP03918,0.107,4.2.3.12,K01737
RP01710,0.105,4.2.3.5,K01736
RP00554,0.104,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.104,1.1.3.8,K00103
RP14200,0.103,1.1.1.-,K12451
RP15452,0.100,5.3.3.18,K15866
RP00250,0.100,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP15613,0.099,5.3.99.-,K06606
RP02493,0.098,4.2.1.44,K03335
RP05296,0.097,1.1.1.271,K02377
RP09599,0.096,1.1.1.288,K09841
RP14864,0.095,4.1.99.16,K10187
RP05266,0.090,,K03335
RP05664,0.090,5.1.3.13,K01790
RP05499,0.090,4.2.3.32,K14041
RP13643,0.087,1.1.1.- 5.1.3.-,K12451
RP05605,0.086,,K13322
RP01159,0.085,5.1.3.18,K10046
RP14367,0.085,4.2.3.35,K14046
RP14360,0.085,4.2.3.44,K14042
RP10163,0.083,5.3.3.4,K03464
RP13890,0.083,4.3.1.-,K13309
RP11404,0.080,1.3.1.82,K15091
RP15190,0.080,4.2.1.115,K15894
RP14369,0.079,4.2.3.28,K14036
RP05593,0.079,,K13315
RP14034,0.079,,K13323
RP05594,0.079,,K13327
RP13558,0.078,4.2.3.124,K13546
RP03015,0.077,1.3.1.42,K05894
RP05663,0.077,4.2.1.46,K01710
RP14208,0.077,5.3.1.-,K13324
RP05592,0.077,,K13314 K16435
RP09053,0.076,4.1.1.-,K13484 K13485 K16838 K16840
RP03084,0.075,4.1.1.44,K01607 K14727
RP02202,0.075,4.2.1.45,K01709
RP04903,0.075,1.14.20.1,K12744
RP04566,0.075,4.2.1.76,K12450
RP04829,0.074,,K12746
RP02750,0.073,4.2.1.10,K03785 K03786 K13830 K13832
RP01158,0.073,4.2.1.47,K01711
RP05557,0.072,1.14.13.107,K14733
RP14685,0.072,1.14.13.107,K14733
RP14366,0.072,4.2.3.34,K14045
RP11877,0.072,,K12928
RP11878,0.072,,K12928
RP10990,0.072,1.1.1.305,K10011
RP11876,0.070,4.2.3.42,K12928
RP12999,0.070,1.14.14.1,K07411 K07412 K07424
RP14593,0.069,,K15927
RP13065,0.069,4.2.99.20,K08680 K14759
RP15846,0.068,1.10.99.3 1.14.13.90,K09838 K09839
RP14364,0.067,4.2.3.33,K14044
RP09096,0.067,,K16021
RP05586,0.067,4.2.3.108,K07385
RP11658,0.067,4.2.1.100,K07537
RP02152,0.067,4.2.2.2 4.2.2.9,K01728
RP10987,0.066,,K12449
RP09565,0.066,,K12721
RP11798,0.065,1.3.-.-,K04117
RP11910,0.065,,K14628 K14629
RP14116,0.065,2.6.1.86,K13063
RP01711,0.064,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP09457,0.064,,K16436
RP09372,0.064,1.10.99.3 1.14.13.90,K09838 K09839
RP11797,0.064,4.2.1.-,K07534
RP09401,0.062,1.10.99.3 1.14.13.90,K09838 K09839
RP14563,0.062,4.2.1.-,K05556 K14626 K14627
RP11730,0.061,5.3.99.8,K14593
RP05080,0.060,1.14.11.21,K12675
RP15674,0.058,,K16037
RP13001,0.058,2.2.1.9,K02551
RP14583,0.054,1.3.3.-,K15949
RP09189,0.051,1.3.7.5,K05371
RP14720,0.047,1.14.14.1,K07411
RP04589,0.045,1.-.-.- 3.2.1.31,K01195
RP14723,0.043,1.14.14.1,K07409 K07411 K07424
RP14722,0.043,1.14.14.1,K07409
RP13548,0.042,1.21.-.-,K11784
RP11603,0.042,1.14.13.83,K02229
RP09093,0.042,,K16020
RP02749,0.042,4.2.3.4,K01735 K13829 K13830
RP11654,0.040,1.14.11.31,K14976
RP15487,0.039,1.3.99.4,K05898
RP11338,0.039,1.14.11.31,K14976
RP12008,0.038,1.1.1.170,K07748
RP04783,0.037,2.1.1.131,K05934 K13540 K13541
