RPAIR,Score,EC,KO
RP14864,0.124,4.1.99.16,K10187
RP09425,0.113,2.3.1.160,K12694
RP15452,0.109,5.3.3.18,K15866
RP05499,0.106,4.2.3.32,K14041
RP14366,0.101,4.2.3.34,K14045
RP11877,0.101,,K12928
RP11878,0.101,,K12928
RP04334,0.099,1.14.21.4,K13391
RP11876,0.099,4.2.3.42,K12928
RP04903,0.098,1.14.20.1,K12744
RP14367,0.097,4.2.3.35,K14046
RP14360,0.097,4.2.3.44,K14042
RP04829,0.097,,K12746
RP14369,0.096,4.2.3.28,K14036
RP14364,0.095,4.2.3.33,K14044
RP05496,0.095,4.2.3.18,K12927
RP04693,0.090,4.2.3.19,K04121
RP15547,0.089,4.2.3.103,K16082
RP14593,0.088,,K15927
RP09599,0.079,1.1.1.288,K09841
RP11852,0.076,2.1.1.271,K05936
RP15674,0.076,,K16037
RP04783,0.074,2.1.1.131,K05934 K13540 K13541
RP11404,0.074,1.3.1.82,K15091
RP15846,0.073,1.10.99.3 1.14.13.90,K09838 K09839
RP12999,0.071,1.14.14.1,K07411 K07412 K07424
RP13549,0.071,1.14.-.-,K11785
RP05605,0.071,,K13322
RP05586,0.071,4.2.3.108,K07385
RP09303,0.069,2.5.1.-,K02548
RP14685,0.069,1.14.13.107,K14733
RP05557,0.069,1.14.13.107,K14733
RP14200,0.069,1.1.1.-,K12451
RP15738,0.069,4.3.99.3,K10026
RP09423,0.065,3.1.1.78,K08233
RP05296,0.065,1.1.1.271,K02377
RP11851,0.064,2.1.1.131,K05934 K13540 K13541
RP15691,0.064,4.1.1.90,K10106
RP11338,0.063,1.14.11.31,K14976
RP11603,0.063,1.14.13.83,K02229
RP11798,0.061,1.3.-.-,K04117
RP09372,0.061,1.10.99.3 1.14.13.90,K09838 K09839
RP04742,0.061,4.1.1.90,K10106
RP02146,0.061,1.14.14.1,K07434
RP11797,0.060,4.2.1.-,K07534
RP12730,0.060,1.14.14.1,K07434
RP09401,0.060,1.10.99.3 1.14.13.90,K09838 K09839
RP09096,0.058,,K16021
RP05584,0.058,1.3.1.81,K15092
RP05583,0.058,1.3.1.81,K15092
RP13065,0.057,4.2.99.20,K08680 K14759
RP02750,0.057,4.2.1.10,K03785 K03786 K13830 K13832
RP01711,0.057,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP12008,0.055,1.1.1.170,K07748
RP13001,0.052,2.2.1.9,K02551
RP14659,0.050,,K15928
RP03084,0.050,4.1.1.44,K01607 K14727
RP11846,0.050,1.3.1.70,K00222
RP09405,0.050,5.3.99.9,K14594
RP09593,0.050,5.3.99.9,K14594
RP05246,0.049,1.3.1.70,K00222
RP05322,0.049,1.14.13.70,K05917
RP14280,0.049,,K11333 K11334 K11335
RP14286,0.048,,K11333 K11334 K11335
RP05247,0.048,1.14.13.70,K05917
RP02257,0.047,1.3.1.3,K00251
RP02256,0.047,1.3.1.22,K12343 K12344 K12345
RP02043,0.047,1.3.1.22,K12343 K12344 K12345
RP00383,0.047,1.3.1.3 1.3.99.6,K00251
RP14144,0.047,1.3.1.22,K12343 K12344 K12345
RP01793,0.047,1.3.1.3,K00251
RP01792,0.047,1.3.1.22 1.3.99.5,K12343 K12344 K12345 K16051
RP00460,0.047,1.3.1.3,K00251
RP00706,0.047,1.3.1.3,K00251
RP11984,0.047,1.3.1.22,K09591
RP12001,0.047,1.3.1.22,K09591
RP11980,0.047,1.14.21.6,K00227
RP11979,0.047,1.14.21.6,K00227
RP11982,0.047,1.14.21.6,K00227
RP02576,0.047,1.3.1.3,K00251
RP02931,0.047,1.14.21.6,K00227
RP04445,0.047,1.3.1.3,K00251
RP03465,0.046,1.3.1.33 1.3.7.7,K00218 K04037 K04038 K04039
RP01523,0.046,1.1.1.145 1.1.3.6 5.3.3.1,K03333 K16045
RP00494,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP04447,0.046,1.3.1.3,K00251
RP00776,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP00472,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP00661,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP00795,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP00386,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP00731,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP13719,0.046,1.1.1.181,K12408
RP13718,0.046,1.1.1.181,K12408
RP03893,0.046,1.1.1.181,K12408
RP13728,0.046,1.1.1.181,K12408
RP14036,0.046,1.1.1.181,K12408
RP11736,0.046,5.3.99.8,K14593
RP05485,0.046,1.3.1.33,K00218
RP00422,0.046,1.1.1.145 5.3.3.1,K00070 K01822
RP04750,0.044,1.3.1.54,K05895
RP11377,0.043,1.14.13.72,K14423
RP11854,0.043,1.3.1.54,K05895
RP11730,0.042,5.3.99.8,K14593
RP10987,0.042,,K12449
RP12125,0.041,3.7.1.12,K02189 K13541
RP11981,0.041,1.3.1.21,K00213
RP11763,0.041,1.3.1.21,K00213
RP00371,0.041,1.3.1.21,K00213 K14938
RP11277,0.038,,K14939
