RPAIR,Score,EC,KO
RP05841,0.091,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP07145,0.083,4.1.1.28,K01593
RP08354,0.078,4.1.1.28,K01593
RP06128,0.076,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP06826,0.074,4.1.1.25 4.1.1.28,K01592 K01593
RP06291,0.069,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP09739,0.068,,K12708
RP07917,0.066,1.14.13.41,K13027
RP14993,0.065,1.14.13.124,K12153
RP10650,0.060,1.14.13.41,K13027
RP06463,0.034,4.1.1.22 4.1.1.28,K01590 K01593
RP07258,0.029,4.1.1.5,K01575
RP07259,0.029,4.1.1.5,K01575
RP14248,0.028,4.1.1.95,K13560
RP06365,0.028,2.3.1.94 4.1.1.41,K10817 K11264
RP06096,0.028,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
