RPAIR,Score,EC,KO
RP03855,0.125,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP00391,0.113,1.3.8.1 1.3.8.7 1.3.99.- 1.3.99.12,K00248 K00249 K09478 K11410 K11538
RP00755,0.100,1.3.1.10 1.3.1.9 2.3.1.86,K00208 K00209 K00665 K00668 K02371 K10780 K11533
RP00260,0.098,1.3.1.- 1.3.1.84 1.3.8.7,K00249 K14469 K15020
RP11450,0.093,1.3.8.1 1.3.8.7 1.3.99.12,K00248 K00249 K09478 K11410
RP04069,0.086,4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP00203,0.085,1.3.1.44 1.3.3.6 1.3.8.1 1.3.8.7 1.3.99.-,K00232 K00248 K00249 K06445 K09478
RP02717,0.085,4.2.1.116 4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515 K14469 K15019
RP03834,0.081,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP00807,0.079,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP02697,0.072,4.2.1.17 4.2.1.55,K01692 K01715 K01782 K01825 K07511 K07514 K07515 K10527 K13767 K15016
RP02698,0.072,4.2.1.55,K01715
RP02411,0.072,4.2.1.134 4.2.1.17 4.2.1.74,K07511 K07515 K10703
RP11251,0.072,4.2.1.17,K01692 K07511 K07514 K07515
RP04565,0.068,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP00783,0.068,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.1 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00248 K00249 K00255 K06445 K07512 K09478
RP15922,0.065,1.3.1.10,K00208
RP14561,0.065,,K14448
RP00808,0.062,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP15929,0.060,1.3.1.10,K00208
RP04392,0.059,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527
RP00729,0.058,1.3.8.4 1.3.8.7,K00249 K00253
RP00292,0.058,1.3.1.32,K00217
RP11626,0.057,,K14449
RP15920,0.057,4.2.1.59,K02372
RP00711,0.056,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP04181,0.055,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP14498,0.054,1.3.1.32,K00217
RP14387,0.054,1.3.1.32,K00217
RP11169,0.053,1.3.8.6 1.3.99.32,K00252 K16173
RP15928,0.052,4.2.1.59,K02372
RP11927,0.051,1.3.99.-,K06446
RP00998,0.051,4.3.1.17,K01752
RP04913,0.051,1.3.1.62,K04118
RP03765,0.050,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP00418,0.049,1.3.8.6,K00252
RP04389,0.048,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP09589,0.048,1.3.1.32,K00217
RP11884,0.048,4.2.1.17,K01692 K01782 K01825
RP11885,0.048,4.2.1.17,K01692 K01782 K01825
RP00809,0.047,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP12227,0.046,4.2.1.17,K01692 K01782 K01825
RP14559,0.045,1.3.1.85,K14446
RP11928,0.044,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP00262,0.043,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP12493,0.042,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP14554,0.042,,K09709
RP11250,0.041,5.3.3.3,K14534
RP11353,0.040,1.3.99.-,K11731
RP04387,0.038,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12166,0.038,1.3.3.6,K00232
