RPAIR,Score,EC,KO
RP13033,0.426,1.17.3.2,K00106
RP13056,0.348,1.1.1.205,K00088
RP01384,0.338,3.5.4.2,K01486
RP01682,0.338,3.5.4.3,K01487
RP02305,0.323,3.5.4.4,K01488
RP00380,0.322,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP00573,0.322,6.3.5.2,K01951
RP01594,0.320,3.5.4.4,K01488
RP13247,0.318,6.3.5.2,K01951
RP03973,0.318,3.5.4.17 3.5.4.6,K01490
RP00569,0.308,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP01321,0.307,1.1.1.205,K00088
RP12176,0.306,1.17.3.2,K00106
RP12175,0.304,1.17.3.2,K00106
RP11719,0.298,1.17.3.2,K00106
RP11918,0.296,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP01325,0.289,6.3.4.4,K01939
RP16138,0.284,3.5.4.33,K11991
RP16141,0.284,3.5.4.34,K15440
RP14696,0.167,2.5.1.77,K11780 K11781
RP11109,0.136,3.5.4.30,K09887
