RPAIR,Score,EC,KO
RP00177,0.790,2.3.3.1 2.3.3.3 2.3.3.8 4.1.3.6,K01643 K01644 K01646 K01647 K01648 K15230 K15231
RP01181,0.659,2.3.3.5,K01659
RP10723,0.479,2.3.1.182,K09011
RP13562,0.395,2.3.3.-,K15741
RP14063,0.394,,K12910
RP13571,0.376,2.3.3.-,K15741
RP01366,0.372,2.3.3.13,K01649
RP13230,0.371,2.3.3.-,K10977
RP04508,0.368,2.3.3.14,K01655 K02594 K10977
RP12959,0.367,2.3.3.-,K10977
RP13580,0.360,2.3.3.-,K15742
RP13589,0.345,2.3.3.-,K15742
RP05051,0.344,4.2.1.32,K03779 K03780
RP13598,0.327,2.3.3.-,K15742
RP00079,0.317,1.1.1.299 1.1.1.37 1.1.1.82 1.1.5.4,K00024 K00025 K00026 K00051 K00116
RP05290,0.311,4.1.3.34,K15234
RP13607,0.307,2.3.3.-,K15742
RP00879,0.305,4.1.3.30,K03417
RP02293,0.304,1.1.1.93,K07246
RP05479,0.304,1.1.1.93,K07246
RP05224,0.303,4.1.3.17,K10218
RP01829,0.280,1.1.1.42,K00031
RP04477,0.272,1.1.1.87,K05824 K10978
RP04067,0.264,1.1.1.85,K00052
