RPAIR,Score,EC,KO
RP09229,0.186,1.14.13.28,K13261
RP10272,0.150,1.14.14.1,K07408 K07410 K07413 K07424
RP14718,0.149,1.14.14.1,K07409
RP14739,0.132,1.14.14.1,K07408 K07410
RP14400,0.118,1.14.12.12,K14578 K14579 K14580 K14581
RP05425,0.098,1.13.11.-,K11943 K11944
RP10197,0.098,1.14.14.1,K07408 K07410 K07413 K07424
RP03686,0.097,1.14.13.38,K14256
RP10198,0.096,1.14.14.1,K07408 K07410 K07413 K07424
RP11933,0.096,1.14.12.12,K14578 K14579 K14580 K14581
RP14454,0.094,1.14.13.38,K14256
RP03258,0.088,1.1.4.1,K05357
RP14735,0.087,1.14.14.1,K07410
RP15693,0.084,1.1.4.1,K05357
RP03909,0.083,1.14.11.19,K05277
RP04643,0.082,1.14.11.19,K05277
RP09132,0.082,1.1.4.1,K05357
RP11248,0.079,4.2.1.105,K13258
RP11818,0.078,4.2.1.105,K13258
RP11807,0.078,1.14.11.22,K13077
RP09425,0.078,2.3.1.160,K12694
RP04644,0.077,1.14.11.19,K05277
RP11805,0.076,1.14.11.23,K05278
RP09066,0.076,1.3.1.77,K08695
RP02597,0.075,1.3.1.45,K05281
RP09069,0.075,1.3.1.77,K08695
RP09388,0.074,4.2.1.105,K13258
RP02222,0.074,1.14.11.22,K13077
RP12115,0.073,1.3.1.45,K05281
RP12114,0.073,1.3.1.45,K05281
RP03205,0.073,1.14.11.22,K13077
RP14770,0.072,1.14.14.1,K07408 K07410
RP02779,0.072,1.14.11.23,K05278
RP10199,0.072,1.14.14.1,K07408 K07410 K07413 K07424
RP02010,0.071,1.14.11.23,K05278
RP09084,0.070,1.3.1.45,K05281
RP09071,0.070,1.3.1.77,K08695
RP14563,0.070,4.2.1.-,K05556 K14626 K14627
RP00615,0.070,2.1.1.45,K00560 K13998
RP11149,0.070,1.14.13.137,K13223
RP10230,0.069,1.14.14.1,K07408 K07410 K07413 K07424
RP09075,0.068,1.14.11.22,K13077
RP13100,0.068,1.14.14.1,K07413 K07424
RP09283,0.066,1.14.11.23,K05278
RP00297,0.066,1.5.1.3,K00287 K13998
RP03465,0.065,1.3.1.33 1.3.7.7,K00218 K04037 K04038 K04039
RP05485,0.065,1.3.1.33,K00218
RP02645,0.064,1.14.12.12,K14578 K14579 K14580 K14581
RP14280,0.064,,K11333 K11334 K11335
RP14286,0.064,,K11333 K11334 K11335
RP04334,0.063,1.14.21.4,K13391
RP09615,0.062,1.14.12.12,K14578 K14579 K14580 K14581
RP13258,0.060,1.14.14.1,K07424
RP09630,0.060,1.14.12.12,K14578 K14579 K14580 K14581
RP11424,0.059,1.14.12.12,K14578 K14579 K14580 K14581
RP09303,0.059,2.5.1.-,K02548
RP13549,0.057,1.14.-.-,K11785
RP14723,0.057,1.14.14.1,K07409 K07411 K07424
RP14722,0.057,1.14.14.1,K07409
RP14720,0.057,1.14.14.1,K07411
RP15691,0.057,4.1.1.90,K10106
