RPAIR,Score,EC,KO
RP01727,0.348,3.1.2.6,K01069
RP04667,0.303,3.1.2.4,K05605
RP00368,0.289,2.8.3.1,K01026
RP00117,0.278,2.8.3.1 6.2.1.13,K01026 K01905
RP00206,0.265,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP00479,0.265,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP04939,0.252,6.2.1.-,K14466 K14467
RP06799,0.252,2.3.3.10,K01641
RP00026,0.238,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP00032,0.227,2.8.3.- 2.8.3.15 2.8.3.5 2.8.3.6 6.2.1.4 6.2.1.5,K01027 K01028 K01029 K01031 K01032 K01899 K01900 K01902 K01903 K07543 K07544 K14471 K14472 K15569 K15570
RP12134,0.223,2.8.3.8,K01034 K01035
RP03448,0.218,3.5.1.- 6.3.1.9,K01833
RP00378,0.218,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP12922,0.214,3.5.1.- 6.3.1.9,K01833
RP12920,0.211,6.3.1.9,K01833
RP02845,0.210,6.2.1.14,K01906
RP00085,0.206,2.8.3.5 2.8.3.8 6.2.1.16,K01027 K01028 K01029 K01034 K01035 K01907
RP12225,0.202,6.2.1.-,K13776
RP11586,0.184,2.8.3.17,K13607
RP06172,0.183,2.3.3.9,K01638
RP03655,0.173,6.2.1.26,K01911 K14760
RP10732,0.173,2.3.1.182,K09011
RP00562,0.172,6.2.1.18,K15232 K15233
RP11525,0.170,6.2.1.-,K10526
RP13563,0.150,2.3.3.-,K15741
RP14064,0.149,,K12910
RP13038,0.148,3.1.2.2,K01068 K17360
RP14044,0.147,,K12915
RP13081,0.145,3.1.2.2,K01068 K17360
RP13572,0.143,2.3.3.-,K15741
RP06484,0.143,2.3.3.13,K01649
RP06370,0.142,2.3.3.5,K01659
RP05064,0.139,6.2.1.-,K14747
RP13581,0.138,2.3.3.-,K15742
RP13018,0.136,3.1.2.2,K01068 K17360
RP02286,0.135,3.1.2.- 6.2.1.30,K01912 K02614
RP13590,0.133,2.3.3.-,K15742
RP15565,0.131,6.2.1.7,K08748
RP09317,0.131,6.2.1.28 6.2.1.7,K08748
RP02663,0.130,6.2.1.31,K16876
RP13039,0.130,3.1.2.2,K01068
RP16066,0.130,,K16880
RP01625,0.129,3.1.2.2,K01068
RP13599,0.126,2.3.3.-,K15742
RP05880,0.126,2.3.3.1 2.3.3.3 2.3.3.8,K01647 K01648 K15230 K15231
RP08499,0.122,2.3.3.14,K01655 K02594 K10977
RP12904,0.120,2.3.3.-,K10977
RP15564,0.120,6.2.1.7,K08748
RP04226,0.120,6.2.1.7,K08748
RP12919,0.120,6.3.1.9,K01833
RP13608,0.120,2.3.3.-,K15742
RP12903,0.119,2.3.3.-,K10977
RP14348,0.118,3.5.1.16,K01438
RP01485,0.117,6.2.1.20,K01909 K05939
RP03534,0.116,2.3.2.2,K00681
RP13082,0.114,3.1.2.2,K01068
RP00939,0.111,2.3.2.2 3.4.19.13,K00681
RP09155,0.111,,K12701
RP12987,0.111,3.1.2.2,K01068 K17360
RP02073,0.108,6.2.1.12,K01904
RP15222,0.108,3.4.15.6,K13282
RP03774,0.105,6.3.4.13,K01945 K11787 K11788 K13713
