RPAIR,Score,EC,KO
RP00930,0.414,4.1.3.1,K01637
RP00880,0.376,4.1.3.30,K03417
RP01431,0.365,4.2.1.3,K01681 K01682
RP04463,0.343,5.4.99.1,K01846
RP15986,0.291,4.2.1.33,K01702 K01703 K01704
RP15219,0.278,4.2.1.114,K16792 K16793
RP16338,0.267,4.2.1.114,K16792 K16793
RP16333,0.267,4.2.1.114,K16792 K16793
RP13123,0.159,1.14.14.1,K07411
RP05051,0.153,4.2.1.32,K03779 K03780
RP02482,0.145,5.1.99.1,K05606
RP02179,0.143,1.14.11.1,K00471
RP15619,0.135,5.1.99.1,K05606
RP04494,0.134,1.1.1.42,K00031
RP00305,0.129,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
