RPAIR,Score,EC,KO
RP01377,0.657,4.1.1.61,K01612
RP01123,0.593,4.1.1.46,K14333
RP01120,0.586,1.14.13.1,K00480
RP03032,0.547,1.14.13.114,K14974
RP09286,0.539,1.14.13.1,K00480
RP09393,0.520,1.14.13.1,K00480
RP04981,0.515,4.1.1.55,K04102
RP11614,0.503,4.1.1.-,K03182 K03186
RP09641,0.476,1.14.13.1,K00480
RP14551,0.455,,K15063
RP01649,0.446,4.1.1.55,K04102
RP09555,0.321,,K12705
RP01201,0.316,4.1.1.23,K01591 K13421
RP05236,0.315,1.14.13.1 1.14.13.135,K00480
RP03839,0.240,4.1.1.21,K01587 K11808
RP01069,0.226,4.1.99.2,K01668
RP04595,0.214,4.1.1.-,K03182 K03186
RP02963,0.212,2.4.2.19,K00767
