RPAIR,Score,EC,KO
RP09570,0.115,,K12725
RP09549,0.112,,K12715
RP09550,0.112,,K12709
RP15388,0.102,3.5.1.-,K15784
RP01041,0.097,3.5.1.14 3.5.1.16,K01438 K14677
RP03529,0.094,3.5.1.4,K01426
RP14348,0.092,3.5.1.16,K01438
RP14077,0.091,,K12915
RP09571,0.091,,K12725
RP14102,0.090,2.3.1.187,K13929
RP00935,0.087,3.5.1.15,K01437
RP05284,0.087,,K12636
RP16231,0.083,3.5.1.81,K06015
RP02797,0.078,1.2.5.1,K00156
RP02445,0.077,3.5.1.47,K05823
RP00505,0.077,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00026,0.076,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP00336,0.074,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP14457,0.074,6.3.5.-,K14244
RP02819,0.072,3.5.1.4,K01426
RP10974,0.071,6.3.2.4,K01921
RP01163,0.070,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP00116,0.070,3.5.1.1 3.5.1.38 3.5.5.4 6.3.1.1 6.3.5.4,K01424 K01914 K01953 K05597
RP05207,0.070,3.5.1.3,K13566
RP14044,0.070,,K12915
RP04498,0.068,3.5.1.111 3.5.1.3,K13566
RP00024,0.068,1.4.1.13 1.4.1.14 1.4.7.1 2.4.2.- 2.4.2.14 2.6.1.16 2.6.1.85 2.6.1.86 3.5.1.2 3.5.1.38 4.1.3.- 4.1.3.27 4.3.3.6 6.3.1.2 6.3.4.2 6.3.5.- 6.3.5.1 6.3.5.10 6.3.5.11 6.3.5.2 6.3.5.3 6.3.5.4 6.3.5.5 6.3.5.6 6.3.5.7 6.3.5.9,K00264 K00265 K00266 K00284 K00764 K00820 K01425 K01656 K01657 K01658 K01663 K01664 K01665 K01915 K01937 K01950 K01951 K01952 K01953 K01954 K01955 K01956 K02224 K02232 K02433 K02434 K02435 K02500 K02501 K03330 K03342 K05597 K06215 K08681 K09482 K11540 K11541 K13063 K13497 K13501 K13503 K13950 K14244
RP01605,0.068,3.5.1.2 3.5.1.35 3.5.1.38,K01425 K05597
RP04561,0.068,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP07818,0.065,2.3.2.2,K00681
RP04736,0.065,3.7.1.-,K10702
RP02650,0.063,3.5.1.92,K08069
RP10760,0.061,6.3.1.11,K09470
RP00280,0.061,6.3.2.11,K14755
RP00284,0.061,6.3.2.11,K14755
RP15605,0.060,3.5.1.110,K09020
RP14246,0.060,6.2.1.39,K13559
RP01485,0.060,6.2.1.20,K01909 K05939
RP02131,0.059,3.5.1.41,K01452
RP05137,0.058,3.5.1.4,K01426
RP15645,0.058,3.5.1.110,K09020
RP10761,0.058,3.5.1.94,K09473
RP01161,0.056,6.3.2.2,K01919 K11204 K11205
RP00244,0.055,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP15750,0.055,,K16181
RP03586,0.054,2.3.2.2,K00681
RP00940,0.054,6.3.2.3,K01920
RP00939,0.053,2.3.2.2 3.4.19.13,K00681
RP03534,0.051,2.3.2.2,K00681
RP00479,0.050,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP00206,0.050,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP02287,0.050,3.5.1.4,K01426
RP01943,0.050,3.5.1.25,K01443
RP04771,0.050,3.5.1.25,K02079
RP11724,0.050,1.13.11.53,K08967
RP00376,0.050,6.3.2.1,K01918 K13799
RP00882,0.050,3.5.1.96,K05526
RP15347,0.049,,K05831
RP14068,0.048,,K12911 K12912 K12913
RP04486,0.048,6.3.2.26,K12743
RP00085,0.048,2.8.3.5 2.8.3.8 6.2.1.16,K01027 K01028 K01029 K01034 K01035 K01907
RP04939,0.048,6.2.1.-,K14466 K14467
RP01286,0.048,3.5.1.12,K01435
RP03155,0.048,3.5.1.107,K13995
RP00259,0.047,6.3.2.5,K01922 K13038
RP15338,0.047,6.3.2.-,K05827
RP00445,0.047,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP14244,0.046,6.2.1.39,K13559
RP02447,0.046,3.5.1.18,K01439
RP04971,0.045,3.7.1.-,K10702
RP12921,0.044,6.3.1.9,K01833
RP11597,0.044,3.1.2.-,K10781
RP04667,0.044,3.1.2.4,K05605
RP00032,0.042,2.8.3.- 2.8.3.15 2.8.3.5 2.8.3.6 6.2.1.4 6.2.1.5,K01027 K01028 K01029 K01031 K01032 K01899 K01900 K01902 K01903 K07543 K07544 K14471 K14472 K15569 K15570
RP03774,0.042,6.3.4.13,K01945 K11787 K11788 K13713
RP00015,0.041,1.14.11.- 1.14.11.1 1.14.11.11 1.14.11.12 1.14.11.13 1.14.11.14 1.14.11.15 1.14.11.17 1.14.11.19 1.14.11.2 1.14.11.20 1.14.11.21 1.14.11.22 1.14.11.23 1.14.11.26 1.14.11.27 1.14.11.31 1.14.11.32 1.14.11.4 1.14.11.8 1.14.11.9 1.14.20.1 1.14.20.2,K00471 K00472 K00473 K00474 K00475 K03119 K04124 K04125 K05277 K05278 K05282 K06912 K10276 K10674 K12675 K12692 K12697 K12744 K12745 K12746 K13077 K13229 K13645 K13646 K13647 K14975 K14976
RP00378,0.041,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP14678,0.040,6.3.2.36,K09722
RP02845,0.039,6.2.1.14,K01906
RP15950,0.039,6.3.2.38,K03894
RP04968,0.039,3.7.1.-,K10623
RP12919,0.038,6.3.1.9,K01833
RP03739,0.038,3.5.1.28,K01446 K01447 K01448 K01449
RP04234,0.037,3.5.1.108,K02535 K16363
RP12225,0.037,6.2.1.-,K13776
RP02342,0.037,3.7.1.-,K05714
RP15222,0.037,3.4.15.6,K13282
RP11330,0.036,3.1.2.-,K10781
RP14225,0.035,3.5.1.112,K13551 K17078
RP15951,0.035,6.3.2.39,K03895
