RPAIR,Score,EC,KO
RP14563,0.201,4.2.1.-,K05556 K14626 K14627
RP09540,0.199,1.14.14.-,K14630 K14632
RP03258,0.176,1.1.4.1,K05357
RP11787,0.175,1.14.11.9,K00475
RP14593,0.170,,K15927
RP14723,0.168,1.14.14.1,K07409 K07411 K07424
RP14722,0.168,1.14.14.1,K07409
RP14720,0.166,1.14.14.1,K07411
RP11307,0.165,1.14.11.9,K00475
RP11804,0.163,1.14.11.9,K00475
RP02221,0.162,1.14.11.9,K00475
RP14718,0.161,1.14.14.1,K07409
RP15693,0.158,1.1.4.1,K05357
RP09229,0.156,1.14.13.28,K13261
RP03253,0.151,1.14.11.9,K00475
RP10270,0.150,3.3.2.9,K01253
RP09132,0.149,1.1.4.1,K05357
RP10272,0.146,1.14.14.1,K07408 K07410 K07413 K07424
RP14739,0.145,1.14.14.1,K07408 K07410
RP09060,0.138,1.17.1.3,K13081
RP09282,0.136,1.14.11.9,K00475
RP10183,0.127,3.3.2.9,K01253
RP10182,0.127,3.3.2.9,K01253
RP09070,0.126,1.17.1.3,K13081
RP09073,0.113,1.17.1.3,K13081
RP10242,0.111,2.5.1.18,K00799 K13299
RP10243,0.111,2.5.1.18,K00799 K13299
RP01912,0.108,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01914,0.107,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP10255,0.103,2.5.1.18,K00799 K13299
RP10252,0.103,2.5.1.18,K00799 K13299
RP01910,0.102,1.17.4.2,K00527
RP01915,0.101,1.17.4.2,K00527
RP01918,0.100,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01913,0.099,1.17.4.1,K00524 K00525 K00526
RP11826,0.099,1.23.1.-,K13266
RP11831,0.097,1.14.13.138,K13224
RP01916,0.093,1.17.4.2,K00527
RP01917,0.093,1.17.4.2,K00527
RP03605,0.082,1.5.4.1,K00310
RP05086,0.080,1.14.13.-,K14481 K14482
RP09082,0.077,5.5.1.6,K01859
RP15685,0.076,4.1.2.50,K01737
RP03918,0.075,4.2.3.12,K01737
RP14651,0.072,,K03635 K03636
RP14583,0.069,1.3.3.-,K15949
RP11729,0.068,5.5.1.6,K01859
RP14716,0.066,1.14.14.1,K07424
RP02223,0.065,5.5.1.6,K01859
RP11808,0.062,5.5.1.6,K01859
RP11603,0.061,1.14.13.83,K02229
