RPAIR,Score,EC,KO
RP03642,0.479,3.2.1.18,K01186 K12357
RP11963,0.479,2.4.1.226,K00747 K03419 K13499 K13500
RP00773,0.453,3.2.1.23,K12309
RP02451,0.439,2.4.1.15,K00697 K16055
RP00146,0.439,3.2.1.122 3.2.1.93,K01226 K01232
RP11084,0.431,3.2.1.67,K01213
RP11150,0.425,3.2.1.15,K01184
RP14234,0.424,2.4.1.285,K13556
RP02888,0.415,3.2.1.85,K01220
RP01136,0.415,3.2.1.122,K01232
RP00453,0.407,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP13374,0.401,3.2.1.165,K15855
RP04765,0.395,2.4.1.208,K13677
RP05615,0.393,2.4.1.-,K15994
RP12501,0.391,2.4.1.66,K13646
RP00138,0.389,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00439,0.389,2.4.1.22,K00704 K07966 K07967
RP12670,0.389,3.2.1.21,K01188 K05349 K05350
RP00324,0.389,2.4.1.20,K00702
RP02961,0.389,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP01590,0.389,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP01684,0.389,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP14106,0.385,2.4.1.246,K13058
RP01092,0.385,2.4.1.14,K00696
RP11623,0.384,2.4.99.13,K02527
RP03249,0.381,3.2.1.26,K01193
RP02924,0.375,3.2.1.52,K01207
RP02188,0.374,3.2.1.26,K01193
RP15890,0.367,2.4.1.284,K13550
RP03852,0.366,2.4.2.27,K04341
RP12726,0.364,3.2.1.26,K01193
RP01310,0.360,3.2.1.23,K01190 K12308
RP04415,0.358,3.2.1.23,K01190
RP14603,0.355,2.4.1.-,K15965
RP12474,0.354,2.4.1.175,K00747 K13499 K13500
RP01110,0.354,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.354,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP09496,0.352,,K15960 K15962
RP00666,0.349,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.349,3.2.1.22,K01189 K07406 K07407
RP04319,0.348,2.4.1.17,K00699
RP14222,0.348,2.4.1.283,K13550
RP00404,0.346,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP09413,0.341,2.4.1.236,K13080
RP11796,0.339,2.4.1.236,K13080
RP11915,0.339,2.4.1.254,K12937
