RPAIR,Score,EC,KO
RP14560,0.140,,K14447
RP04494,0.127,1.1.1.42,K00031
RP05051,0.127,4.2.1.32,K03779 K03780
RP00938,0.118,5.1.1.13,K01779
RP15986,0.106,4.2.1.33,K01702 K01703 K01704
RP02482,0.106,5.1.99.1,K05606
RP00878,0.103,5.1.1.1,K01775
RP00930,0.099,4.1.3.1,K01637
RP15219,0.099,4.2.1.114,K16792 K16793
RP15619,0.099,5.1.99.1,K05606
RP01431,0.097,4.2.1.3,K01681 K01682
RP00997,0.097,5.1.1.10 5.1.1.18,K12235
RP16333,0.096,4.2.1.114,K16792 K16793
RP16338,0.096,4.2.1.114,K16792 K16793
RP00912,0.096,5.4.3.2,K01843
RP00880,0.093,4.1.3.30,K03417
RP04459,0.090,5.1.1.3,K01776
RP03779,0.081,5.1.1.17,K04127
RP14249,0.079,1.14.14.13,K13561
RP02096,0.075,4.2.1.43,K13876
RP14440,0.075,4.2.1.-,K14259
RP02449,0.074,5.1.1.7,K01778
RP13123,0.073,1.14.14.1,K07411
RP12600,0.073,4.1.1.90,K10106
RP00305,0.068,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP01858,0.067,1.1.1.87,K05824 K10978
RP05182,0.063,2.3.1.-,K07549 K07550
RP00566,0.063,2.1.2.11,K00606
RP02179,0.058,1.14.11.1,K00471
RP03060,0.056,1.14.11.8,K00474
RP13121,0.054,1.14.14.1,K07411 K07412 K07413
RP02097,0.053,4.2.1.41,K01707
RP05077,0.053,1.14.11.21,K12675
RP01529,0.051,4.2.3.1,K01733
RP00264,0.051,2.1.3.1 4.1.1.41 6.4.1.3,K01964 K01965 K01966 K03416 K11264 K15036 K15037 K15052
RP13232,0.050,1.1.1.-,K10978
RP03484,0.049,5.2.1.2 5.2.1.4,K01801 K16163
RP11242,0.049,4.2.1.40,K01706
RP02471,0.049,4.2.1.40,K01706
RP05204,0.049,4.2.1.42,K01708
RP01857,0.049,1.1.1.286 1.1.1.87,K05824 K10978
RP13229,0.048,1.1.1.-,K10978
RP15204,0.048,5.3.2.8,K16514
RP02820,0.048,5.2.1.2,K01800
RP01224,0.047,1.1.1.85,K00052
RP00292,0.047,1.3.1.32,K00217
RP01184,0.046,4.1.3.24,K14450
RP04080,0.045,4.2.1.9,K01687
RP01363,0.045,4.2.1.9,K01687
RP14498,0.045,1.3.1.32,K00217
RP04412,0.044,4.2.1.80,K02554
RP04023,0.044,4.1.1.68,K05921
RP10127,0.043,4.2.1.9,K01687
RP04121,0.043,5.3.3.10,K01826
RP01298,0.043,4.3.2.1,K01755 K14681
RP01231,0.042,4.4.1.1,K01758 K17217
RP04535,0.042,4.4.1.1,K01758
RP04022,0.042,5.3.3.10,K01826
