RPAIR,Score,EC,KO
RP15064,0.058,4.2.3.60,K15802
RP11143,0.058,4.2.3.75,K10187 K15803
RP15053,0.057,4.2.3.59,K15796
RP12985,0.057,4.2.3.56,K14186
RP12980,0.056,4.2.3.- 4.2.3.104,K14184
RP05354,0.054,4.2.3.120,K07384
RP01947,0.050,4.2.3.8,K12929
RP12978,0.049,4.2.3.57,K14184 K15808
RP14371,0.046,4.2.3.30,K14038
RP14370,0.046,4.2.3.29,K14037
RP05498,0.045,4.2.3.32,K14041
RP05497,0.043,4.2.3.32,K14041
RP14367,0.035,4.2.3.35,K14046
RP14360,0.035,4.2.3.44,K14042
RP05496,0.035,4.2.3.18,K12927
RP14369,0.034,4.2.3.28,K14036
RP05499,0.033,4.2.3.32,K14041
RP15547,0.028,4.2.3.103,K16082
RP10678,0.026,4.3.3.6,K06215 K08681
RP13558,0.020,4.2.3.124,K13546
