RPAIR,Score,EC,KO
RP04589,0.106,1.-.-.- 3.2.1.31,K01195
RP10987,0.066,,K12449
RP13006,0.061,5.3.1.-,K02080
RP00434,0.061,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP14213,0.060,5.3.1.6,K01808
RP01780,0.060,5.3.1.8,K01809 K15916 K16011
RP02940,0.060,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.060,5.3.1.26,K01819
RP02454,0.060,5.3.1.9,K01810 K06859 K13810 K15916
RP05296,0.058,1.1.1.271,K02377
RP14200,0.055,1.1.1.-,K12451
RP01154,0.054,5.3.1.5,K01805
RP04829,0.053,,K12746
RP01891,0.053,5.3.1.12,K01812
RP01545,0.053,5.3.1.12,K01812
RP02087,0.052,5.3.99.5,K01832
RP01508,0.052,5.3.1.5,K01805
RP01736,0.052,5.3.1.4,K01804
RP15190,0.051,4.2.1.115,K15894
RP14864,0.050,4.1.99.16,K10187
RP05605,0.046,,K13322
RP15452,0.044,5.3.3.18,K15866
RP05617,0.035,,K16008
RP14366,0.034,4.2.3.34,K14045
RP11877,0.034,,K12928
RP11878,0.034,,K12928
RP13558,0.034,4.2.3.124,K13546
RP11876,0.034,4.2.3.42,K12928
RP14364,0.033,4.2.3.33,K14044
