RPAIR,Score,EC,KO
RP05184,0.573,3.5.1.4,K01426
RP01502,0.525,3.5.1.32,K01451
RP01397,0.504,3.5.1.19,K01440 K08281
RP02061,0.380,6.3.2.12 6.3.2.17,K01930 K11754
RP01499,0.338,6.2.1.25,K04105 K04110
RP09168,0.323,1.13.11.41,K05913
RP02347,0.308,3.7.1.8,K10222
RP01212,0.298,6.2.1.32,K08295
RP03551,0.280,6.2.1.33,K14417
RP00483,0.280,3.1.2.23 6.2.1.27,K01075 K04105
RP11396,0.280,6.2.1.33,K14417
RP04960,0.272,3.7.1.8,K10222
RP04969,0.272,3.7.1.-,K15756
RP01218,0.262,3.7.1.3,K01556
RP04958,0.258,3.7.1.8,K10222
RP11420,0.252,3.7.1.3,K01556
RP11335,0.249,3.7.1.-,K14604
RP11463,0.233,3.1.2.28,K12073
RP02395,0.233,3.7.1.3,K01556
RP04241,0.209,6.3.2.6,K01587 K01923 K13713
RP00273,0.187,6.3.1.5 6.3.5.1,K01916 K01950
RP09549,0.174,,K12715
RP09550,0.174,,K12709
