RPAIR,Score,EC,KO
RP11369,0.076,,K09879
RP03300,0.066,5.3.3.12,K01827
RP11370,0.050,,K09879
RP12045,0.050,,K09879
RP11571,0.048,,K09879
RP14660,0.044,,K15928
RP14832,0.041,4.2.1.-,K05554
RP15719,0.040,2.1.1.-,K12502
RP01056,0.039,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00334,0.039,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP01465,0.039,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00623,0.039,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP14835,0.039,4.2.1.-,K15884
RP14838,0.038,4.2.1.-,K15884
RP00722,0.038,1.14.13.40,K09461
RP09095,0.038,4.2.1.144,K16016
RP01643,0.038,4.2.1.118,K09483 K15652
RP14448,0.036,1.14.-.-,K14252
RP05075,0.035,1.14.-.-,K14252
RP02830,0.033,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP13549,0.031,1.14.-.-,K11785
RP04334,0.029,1.14.21.4,K13391
RP02146,0.026,1.14.14.1,K07434
RP12730,0.026,1.14.14.1,K07434
RP09396,0.024,1.-.-.-,K15972
