RPAIR,Score,EC,KO
RP13558,0.043,4.2.3.124,K13546
RP05467,0.038,4.2.3.20,K15096
RP01909,0.038,4.2.3.16,K15088
RP11142,0.037,4.2.3.23,K14179
RP05585,0.037,4.2.3.108,K07385
RP15063,0.037,4.2.3.55,K15794
RP15287,0.037,4.2.3.38,K14177
RP15054,0.037,4.2.3.40,K15795
RP15053,0.037,4.2.3.59,K15796
RP15064,0.036,4.2.3.60,K15802
RP12980,0.036,4.2.3.- 4.2.3.104,K14184
RP11143,0.036,4.2.3.75,K10187 K15803
RP12985,0.036,4.2.3.56,K14186
RP11144,0.036,4.2.3.22,K10187 K15803
RP05354,0.035,4.2.3.120,K07384
RP05353,0.035,4.2.3.119,K07384
RP15747,0.034,4.2.3.130,K16188
RP01904,0.034,4.2.3.10,K15097
RP12984,0.034,4.1.99.16 4.2.3.22,K10187
RP12978,0.033,4.2.3.57,K14184 K15808
RP01947,0.033,4.2.3.8,K12929
RP13638,0.033,4.2.3.73,K14181
RP02118,0.033,4.2.3.9,K14180
RP14980,0.033,4.2.3.61,K15804
RP15048,0.032,4.2.3.76,K15806
RP11141,0.032,4.2.3.24,K14178
RP09032,0.032,4.2.3.21,K14182
RP02120,0.032,4.2.3.13,K14183
RP15066,0.032,4.2.3.67,K15809
RP14366,0.030,4.2.3.34,K14045
RP11877,0.030,,K12928
RP11878,0.030,,K12928
RP15038,0.029,4.2.3.50,K15798
RP11876,0.029,4.2.3.42,K12928
RP05499,0.029,4.2.3.32,K14041
RP14364,0.028,4.2.3.33,K14044
RP14371,0.028,4.2.3.30,K14038
RP14370,0.028,4.2.3.29,K14037
RP04693,0.028,4.2.3.19,K04121
RP15547,0.028,4.2.3.103,K16082
RP14367,0.028,4.2.3.35,K14046
RP14360,0.028,4.2.3.44,K14042
RP05498,0.028,4.2.3.32,K14041
RP05496,0.027,4.2.3.18,K12927
RP05497,0.027,4.2.3.32,K14041
RP14369,0.027,4.2.3.28,K14036
RP01710,0.026,4.2.3.5,K01736
RP15846,0.025,1.10.99.3 1.14.13.90,K09838 K09839
RP05557,0.021,1.14.13.107,K14733
RP14685,0.021,1.14.13.107,K14733
RP14031,0.021,4.1.99.-,K11782
RP14720,0.020,1.14.14.1,K07411
RP12999,0.019,1.14.14.1,K07411 K07412 K07424
RP09043,0.019,1.14.13.22,K03379
RP10678,0.019,4.3.3.6,K06215 K08681
RP09372,0.018,1.10.99.3 1.14.13.90,K09838 K09839
RP09401,0.018,1.10.99.3 1.14.13.90,K09838 K09839
RP14722,0.018,1.14.14.1,K07409
RP14723,0.018,1.14.14.1,K07409 K07411 K07424
RP15674,0.018,,K16037
RP02152,0.017,4.2.2.2 4.2.2.9,K01728
RP02055,0.016,1.14.13.22,K03379
RP05628,0.014,1.14.-.-,K14372
RP05630,0.014,1.14.-.-,K14372
RP05629,0.014,1.14.-.-,K14372
RP05631,0.014,1.14.-.-,K14372
RP01508,0.014,5.3.1.5,K01805
RP01736,0.014,5.3.1.4,K01804
RP00434,0.013,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.013,5.3.1.-,K02080
RP01154,0.013,5.3.1.5,K01805
RP10987,0.013,,K12449
RP14864,0.013,4.1.99.16,K10187
RP02493,0.013,4.2.1.44,K03335
RP01545,0.013,5.3.1.12,K01812
RP01891,0.013,5.3.1.12,K01812
