RPAIR,Score,EC,KO
RP03918,0.041,4.2.3.12,K01737
RP01508,0.033,5.3.1.5,K01805
RP01736,0.033,5.3.1.4,K01804
RP01154,0.032,5.3.1.5,K01805
RP01545,0.031,5.3.1.12,K01812
RP01891,0.031,5.3.1.12,K01812
RP13006,0.030,5.3.1.-,K02080
RP00434,0.030,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP02869,0.030,5.3.1.26,K01819
RP02940,0.030,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.030,5.3.1.8,K01809 K15916 K16011
RP14213,0.030,5.3.1.6,K01808
RP02454,0.030,5.3.1.9,K01810 K06859 K13810 K15916
RP10987,0.030,,K12449
RP05496,0.024,4.2.3.18,K12927
RP02152,0.024,4.2.2.2 4.2.2.9,K01728
RP13558,0.020,4.2.3.124,K13546
RP01787,0.019,2.2.1.2,K00616 K13810
RP15837,0.019,2.2.1.11,K16305
RP14116,0.015,2.6.1.86,K13063
RP15452,0.015,5.3.3.18,K15866
RP09457,0.014,,K16436
RP10933,0.013,5.5.1.4,K01858
RP09093,0.013,,K16020
RP02749,0.013,4.2.3.4,K01735 K13829 K13830
