RPAIR,Score,EC,KO
RP14400,0.306,1.14.12.12,K14578 K14579 K14580 K14581
RP10197,0.294,1.14.14.1,K07408 K07410 K07413 K07424
RP10198,0.294,1.14.14.1,K07408 K07410 K07413 K07424
RP11687,0.274,1.14.-.-,K14253
RP14735,0.269,1.14.14.1,K07410
RP05425,0.267,1.13.11.-,K11943 K11944
RP01776,0.267,1.14.16.4,K00502
RP05258,0.259,1.13.11.-,K11945
RP03241,0.258,1.14.14.1,K00493 K07408 K07409 K07410 K14338
RP11933,0.255,1.14.12.12,K14578 K14579 K14580 K14581
RP09291,0.255,,K14586
RP09275,0.252,1.14.13.89,K13260
RP02681,0.250,1.14.13.53 1.14.13.89,K13260
RP02138,0.246,1.14.16.-,K03393
RP05236,0.246,1.14.13.1 1.14.13.135,K00480
RP09387,0.245,1.14.13.89,K13260
RP09039,0.245,1.14.13.89,K13260
RP09303,0.238,2.5.1.-,K02548
RP14568,0.233,1.14.14.-,K14630
RP11829,0.232,1.14.13.89,K13260
RP05044,0.231,1.14.12.-,K14599 K14600
RP05020,0.231,1.14.12.22,K15751 K15752 K15753
RP09044,0.205,1.14.13.21 1.14.13.88,K05280 K13083
RP16163,0.200,1.14.13.88,K13083
RP09029,0.198,1.14.13.21 1.14.13.88,K05280 K13083
RP16159,0.191,1.14.13.88,K13083
RP00297,0.184,1.5.1.3,K00287 K13998
RP14178,0.170,1.14.13.-,K15506
RP02645,0.166,1.14.12.12,K14578 K14579 K14580 K14581
RP09615,0.165,1.14.12.12,K14578 K14579 K14580 K14581
RP00420,0.164,1.5.1.3,K00287 K13998
RP09630,0.164,1.14.12.12,K14578 K14579 K14580 K14581
RP11424,0.164,1.14.12.12,K14578 K14579 K14580 K14581
RP10130,0.162,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10131,0.162,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10225,0.159,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.159,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP15738,0.151,4.3.99.3,K10026
RP11674,0.150,1.14.12.18,K00529 K05710 K08689 K15750
RP00265,0.150,1.14.12.18,K00529 K05710 K08689 K15750
RP11149,0.150,1.14.13.137,K13223
RP05033,0.148,1.14.12.12,K14578 K14579 K14580 K14581
RP11693,0.139,1.14.12.-,K14599 K14600
RP03686,0.135,1.14.13.38,K14256
RP14454,0.134,1.14.13.38,K14256
RP12114,0.127,1.3.1.45,K05281
RP12115,0.127,1.3.1.45,K05281
RP02597,0.127,1.3.1.45,K05281
RP10199,0.127,1.14.14.1,K07408 K07410 K07413 K07424
RP10230,0.126,1.14.14.1,K07408 K07410 K07413 K07424
RP14770,0.124,1.14.14.1,K07408 K07410
RP09084,0.123,1.3.1.45,K05281
RP03205,0.122,1.14.11.22,K13077
RP11248,0.122,4.2.1.105,K13258
RP11818,0.121,4.2.1.105,K13258
RP11807,0.121,1.14.11.22,K13077
RP02222,0.120,1.14.11.22,K13077
RP09388,0.119,4.2.1.105,K13258
RP09075,0.118,1.14.11.22,K13077
RP04643,0.116,1.14.11.19,K05277
RP03909,0.114,1.14.11.19,K05277
RP04644,0.112,1.14.11.19,K05277
RP03745,0.108,1.13.11.56,K14583
RP03568,0.107,1.3.1.76,K02302 K02304
RP00543,0.106,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP01248,0.106,1.14.12.13,K08686
RP13210,0.101,1.14.14.1,K07414
RP00780,0.100,1.14.13.71 1.14.18.1,K00505 K13385
RP13057,0.100,1.14.14.1,K07414
RP13102,0.100,1.14.14.1,K07412 K07424
RP11780,0.095,1.14.13.21,K05280
RP05047,0.095,1.14.12.-,K14599 K14600
RP11309,0.095,1.14.13.21,K05280
RP02219,0.094,1.14.13.21 1.14.13.88,K05280 K13083
RP02777,0.093,1.14.13.21 1.14.13.88,K05280 K13083
RP11792,0.093,1.14.13.-,K13267
RP04507,0.093,1.14.13.88,K13083
RP09241,0.092,1.14.13.88,K13083
