RPAIR,Score,EC,KO
RP01748,0.309,1.1.1.211 1.1.1.35,K00022 K07515
RP01749,0.309,1.1.1.330 1.1.1.36,K10251
RP01886,0.285,1.1.1.36,K00023
RP00314,0.285,1.1.1.157 1.1.1.35,K00022 K00074 K01782 K01825 K07514 K07516 K10527 K15016
RP11083,0.285,1.1.1.157,K00074
RP04391,0.277,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP04388,0.272,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP04386,0.257,1.1.1.211 1.1.1.35,K00022 K07514 K07515 K07516 K10527
RP03833,0.246,1.1.1.178 1.1.1.35,K00022 K01782 K01825 K07514 K08683
RP11387,0.235,1.1.1.157 1.1.1.35,K00022 K00074 K01782 K01825 K07514
RP04384,0.233,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP12164,0.225,1.1.1.211 1.1.1.35,K10527
RP04180,0.222,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP04564,0.222,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP04177,0.222,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP12495,0.212,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP12448,0.206,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP15926,0.204,1.1.1.100,K00059
RP12168,0.202,1.1.1.211 1.1.1.35,K10527
RP04575,0.196,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00667 K00668 K11533
RP15919,0.190,1.1.1.100,K00059
RP00848,0.187,1.1.1.261,K00096
RP00077,0.187,1.1.1.8 1.1.1.94 1.1.3.21 1.1.5.3,K00006 K00057 K00105 K00111 K00112 K00113
RP00457,0.179,1.1.1.137,K05352
RP04380,0.178,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP12488,0.174,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP01887,0.171,2.3.3.10,K01641
RP03997,0.170,1.1.1.101,K06123
RP12229,0.164,1.1.1.35,K00022 K01782 K01825
RP02475,0.164,1.1.1.101,K06123
RP12172,0.157,1.1.1.211 1.1.1.35,K10527
RP01238,0.156,5.3.1.1,K01803
RP12109,0.154,1.1.1.330,K00059 K10251
RP11503,0.154,4.2.1.109,K08964 K16054
RP04187,0.153,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP09543,0.149,1.1.1.-,K14248
RP11515,0.135,4.1.3.26 4.1.3.4,K01640
RP12111,0.133,1.1.1.100,K00059 K11533
RP01572,0.132,1.1.1.351 1.1.1.44,K00033
RP00400,0.131,1.1.1.43,K00032
RP05288,0.131,1.1.1.262,K00097
RP11972,0.129,3.1.3.77 5.3.2.5,K08965
RP01565,0.128,1.1.1.95,K00058
RP12184,0.125,1.1.1.211,K07515
RP05420,0.125,1.1.1.262,K00097
RP03840,0.124,1.1.1.290,K03473
RP01926,0.121,4.2.1.12,K01690
RP01583,0.101,1.1.1.125 1.1.1.127,K00065
RP03067,0.101,4.2.1.19,K01089 K01693
RP12182,0.093,1.1.1.211,K07515
