reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00332(r)/2.7.4A1(rev)/2.7.4.8;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R00332/2.7.4A1/2.7.4.8;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R00127/2.7.4A1/2.7.4.3;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R08241/2.7.4A1/;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R00332(r)/2.7.4A1(rev)/2.7.4.8;	872/2.7.4A1;	1	1	1	1	1	1	1	1	1
R00512/2.7.4A1/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00158(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00158(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00158/2.7.4A1/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00512(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00512(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.989899	1	1	1	1	1	1	1	0.955056
R00127/2.7.4A1/2.7.4.3;	872/2.7.4A1;	0.9799	1	1	1	1	1	1	1	0.912088
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.9799	1	1	1	1	1	1	1	0.912088
R08241/2.7.4A1/;	872/2.7.4A1;	0.9799	1	1	1	1	1	1	1	0.912088
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.9799	1	1	1	1	1	1	1	0.912088
R01547(r)/2.7.4A1(rev)/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R01547/2.7.4A1/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R02090/2.7.4A1/2.7.4.12,2.7.4.8;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R01547(r)/2.7.4A1(rev)/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R02090(r)/2.7.4A1(rev)/2.7.4.12,2.7.4.8;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R02090(r)/2.7.4A1(rev)/2.7.4.12,2.7.4.8;	872/2.7.4A1;	0.964467	1	1	1	1	1	0.958333	0.942029	0.908046
R04235/2.7.4A1/2.7.4.19;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R00140/2.7.4A1(rev)/2.7.4.12;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R00140(r)/2.7.4A1/2.7.4.12;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R01665/2.7.4A1/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R00140/2.7.4A1(rev)/2.7.4.12;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02098(r)/2.7.4A1(rev)/2.7.4.4,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02094(r)/2.7.4A1(rev)/2.7.4.12,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R01665(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R01665(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02098(r)/2.7.4A1(rev)/2.7.4.4,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02094(r)/2.7.4A1(rev)/2.7.4.12,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R04235(r)/2.7.4A1(rev)/2.7.4.19;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R04235(r)/2.7.4A1(rev)/2.7.4.19;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02098/2.7.4A1/2.7.4.4,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R02094/2.7.4A1/2.7.4.12,2.7.4.9;	872/2.7.4A1;	0.954545	1	1	1	1	1	0.958333	0.942029	0.865169
R01547(r)/2.7.4A1(rev)/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.944724	1	1	1	1	1	0.958333	0.942029	0.824176
R01547(r)/2.7.4A1(rev)/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.944724	1	1	1	1	1	0.958333	0.942029	0.824176
R01547/2.7.4A1/2.7.4.11,2.7.4.3;	872/2.7.4A1;	0.944724	1	1	1	1	1	0.958333	0.942029	0.824176
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R00332(r)/2.7.4A1(rev)/2.7.4.8;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R08241/2.7.4A1/;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R00332(r)/2.7.4A1(rev)/2.7.4.8;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R00127/2.7.4A1/2.7.4.3;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R00332/2.7.4A1/2.7.4.8;	872/2.7.4A1;	0.815668	1	1	1	1	0.933333	0.655172	0.642857	0.74
R00141(r)/2.7.3A1(rev)/2.7.3.8;	872/2.7.4A1;	0.8075	0.777778	0.862069	0.754717	0.789474	0.793103	0.833333	0.84058	0.804598
R00512(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R00158(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R00158(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R00158/2.7.4A1/2.7.4.14,2.7.4.22,2.7.4.4;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R00512(r)/2.7.4A1(rev)/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R00512/2.7.4A1/2.7.4.14,2.7.4.25;	872/2.7.4A1;	0.807339	1	1	1	1	0.933333	0.655172	0.642857	0.705882
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242(r)/2.7.4B1/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00570/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00156(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242/2.7.4B1/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00156/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242/2.7.4B1/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00156(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00570(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242(r)/2.7.4B1/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00570(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00330/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00722(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.804082	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.87
R00518(r)/2.7.1A1(rev)/2.7.2.6;	872/2.7.4A1;	0.802439	0.888889	0.8125	0.811321	0.714286	0.754098	0.833333	0.84058	0.804598
R00139(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02093(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R03530/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R03530(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01857/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01857(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02326(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02331/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02331(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R00139/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02326/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02331(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02326(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R00139(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02093(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01857(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R03530(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R02093/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R01137(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.8	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.85
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.799087	1	1	1	1	0.933333	0.655172	0.642857	0.673077
R08241(r)/2.7.4A1(rev)/;	872/2.7.4A1;	0.799087	1	1	1	1	0.933333	0.655172	0.642857	0.673077
R00127/2.7.4A1/2.7.4.3;	872/2.7.4A1;	0.799087	1	1	1	1	0.933333	0.655172	0.642857	0.673077
R08241/2.7.4A1/;	872/2.7.4A1;	0.799087	1	1	1	1	0.933333	0.655172	0.642857	0.673077
R00156(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00156(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00570/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00156/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00570/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00156/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00570(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00570(r)/2.7.4B1/2.7.4.6;	872/2.7.4A1;	0.796748	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.833333
R00141(r)/2.7.3A1(rev)/2.7.3.8;	872/2.7.4A1;	0.789604	0.777778	0.862069	0.754717	0.789474	0.793103	0.833333	0.84058	0.725275
R00722(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00330(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00330(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00722(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00570(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00570(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R00156(r)/2.7.4B1(rev)/2.7.4.6;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242(r)/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
R08242/2.7.4B1(rev)/;	872/2.7.4A1;	0.789474	0.8	0.777778	0.78125	0.76	0.74359	0.827586	0.821429	0.798077
