reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05085(r)/2.6.1A1(rev)/2.6.1.52;	906/2.6.1A1(rev);	0.161376	0.315789	0.380952	0.256757	0.252747	0.144144	0.132812	0.0928571	0.0454545
R04173(r)/2.6.1A1(rev)/2.6.1.52;	906/2.6.1A1(rev);	0.154778	0.315789	0.380952	0.263889	0.235955	0.154545	0.148438	0.0797101	0
R11298,R11299/2.6.1A1(rev)/;	906/2.6.1A1(rev);	0.154229	0.315789	0.380952	0.253521	0.25	0.176991	0.162963	0.0833333	0.00621118
R10094(r)/2.6.1A1(rev)/2.6.1.94;	906/2.6.1A1(rev);	0.152941	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0965517	0.00671141
R11269(r)/2.6.1A1(rev)/2.6.1.94;	906/2.6.1A1(rev);	0.152941	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0965517	0.00671141
R08897(r)/2.6.1A1(rev)/2.6.1.93;	906/2.6.1A1(rev);	0.151436	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0890411	0.00671141
R08903(r)/2.6.1A1(rev)/2.6.1.95;	906/2.6.1A1(rev);	0.151436	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0890411	0.00671141
R11270(r)/2.6.1A1(rev)/2.6.1.94;	906/2.6.1A1(rev);	0.151436	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0890411	0.00671141
R11285(r)/2.6.1A1(rev)/;	906/2.6.1A1(rev);	0.151436	0.315789	0.365854	0.25	0.247059	0.165138	0.146154	0.0890411	0.00671141
R11298,R11299(r)/2.6.1A1(rev)/;	906/2.6.1A1(rev);	0.150215	0.315789	0.365854	0.24	0.237113	0.192308	0.157576	0.0894737	0.0204082
R05085/2.6.1A1(rev)/2.6.1.52;	906/2.6.1A1(rev);	0.147247	0.315789	0.395349	0.283784	0.212766	0.134454	0.10219	0.0625	0.0454545
