RPAIR,Score,EC,KO
RP14200,0.110,1.1.1.-,K12451
RP01025,0.108,1.1.3.8,K00103
RP03918,0.107,4.2.3.12,K01737
RP00554,0.106,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.106,1.1.3.8,K00103
RP01710,0.106,4.2.3.5,K01736
RP05296,0.104,1.1.1.271,K02377
RP00250,0.101,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP14864,0.101,4.1.99.16,K10187
RP15613,0.101,5.3.99.-,K06606
RP15452,0.101,5.3.3.18,K15866
RP02493,0.099,4.2.1.44,K03335
RP05557,0.098,1.14.13.107,K14733
RP14685,0.098,1.14.13.107,K14733
RP09599,0.096,1.1.1.288,K09841
RP01154,0.094,5.3.1.5,K01805
RP05664,0.094,5.1.3.13,K01790
RP12999,0.092,1.14.14.1,K07411 K07412 K07424
RP05605,0.091,,K13322
RP05266,0.091,,K03335
RP13643,0.090,1.1.1.- 5.1.3.-,K12451
RP05499,0.090,4.2.3.32,K14041
RP15846,0.089,1.10.99.3 1.14.13.90,K09838 K09839
RP13890,0.088,4.3.1.-,K13309
RP01159,0.088,5.1.3.18,K10046
RP01508,0.088,5.3.1.5,K01805
RP01736,0.088,5.3.1.4,K01804
RP15190,0.086,4.2.1.115,K15894
RP02869,0.085,5.3.1.26,K01819
RP01780,0.085,5.3.1.8,K01809 K15916 K16011
RP02940,0.085,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.085,5.3.1.6,K01808
RP02454,0.085,5.3.1.9,K01810 K06859 K13810 K15916
RP14367,0.085,4.2.3.35,K14046
RP14360,0.085,4.2.3.44,K14042
RP10163,0.084,5.3.3.4,K03464
RP05663,0.084,4.2.1.46,K01710
RP09372,0.084,1.10.99.3 1.14.13.90,K09838 K09839
RP14034,0.083,,K13323
RP05594,0.083,,K13327
RP05593,0.083,,K13315
RP09401,0.082,1.10.99.3 1.14.13.90,K09838 K09839
RP04589,0.082,1.-.-.- 3.2.1.31,K01195
RP02202,0.082,4.2.1.45,K01709
RP14208,0.082,5.3.1.-,K13324
RP04566,0.081,4.2.1.76,K12450
RP11404,0.081,1.3.1.82,K15091
RP05592,0.080,,K13314 K16435
RP14369,0.080,4.2.3.28,K14036
RP01545,0.080,5.3.1.12,K01812
RP01891,0.080,5.3.1.12,K01812
RP01158,0.079,4.2.1.47,K01711
RP13558,0.079,4.2.3.124,K13546
RP03015,0.078,1.3.1.42,K05894
RP15674,0.078,,K16037
RP09053,0.077,4.1.1.-,K13484 K13485 K16838 K16840
RP03084,0.076,4.1.1.44,K01607 K14727
RP04903,0.075,1.14.20.1,K12744
RP10990,0.075,1.1.1.305,K10011
RP04829,0.074,,K12746
RP02750,0.074,4.2.1.10,K03785 K03786 K13830 K13832
RP11877,0.072,,K12928
RP14366,0.072,4.2.3.34,K14045
RP11878,0.072,,K12928
RP11876,0.070,4.2.3.42,K12928
RP14593,0.070,,K15927
RP13065,0.069,4.2.99.20,K08680 K14759
RP02152,0.068,4.2.2.2 4.2.2.9,K01728
RP10987,0.068,,K12449
RP09096,0.068,,K16021
RP11658,0.068,4.2.1.100,K07537
RP05586,0.068,4.2.3.108,K07385
RP14364,0.068,4.2.3.33,K14044
RP14720,0.068,1.14.14.1,K07411
RP09457,0.067,,K16436
RP09565,0.067,,K12721
RP11910,0.066,,K14628 K14629
RP11798,0.066,1.3.-.-,K04117
RP14116,0.066,2.6.1.86,K13063
RP01711,0.065,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP11797,0.064,4.2.1.-,K07534
RP14563,0.063,4.2.1.-,K05556 K14626 K14627
RP14722,0.062,1.14.14.1,K07409
RP14723,0.062,1.14.14.1,K07409 K07411 K07424
RP11730,0.061,5.3.99.8,K14593
RP05080,0.061,1.14.11.21,K12675
RP13001,0.059,2.2.1.9,K02551
RP14583,0.058,1.3.3.-,K15949
RP09189,0.051,1.3.7.5,K05371
RP13548,0.043,1.21.-.-,K11784
RP09093,0.043,,K16020
RP11603,0.043,1.14.13.83,K02229
RP02749,0.042,4.2.3.4,K01735 K13829 K13830
RP11654,0.041,1.14.11.31,K14976
RP15487,0.039,1.3.99.4,K05898
RP11338,0.039,1.14.11.31,K14976
RP12008,0.039,1.1.1.170,K07748
RP04783,0.037,2.1.1.131,K05934 K13540 K13541
