RPAIR,Score,EC,KO
RP14193,0.020,5.4.99.30,K13379
RP10933,0.017,5.5.1.4,K01858
RP04074,0.016,2.5.1.56 2.5.1.57,K01654 K05304
RP13006,0.015,5.3.1.-,K02080
RP00434,0.015,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13558,0.014,4.2.3.124,K13546
RP02454,0.013,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.013,5.3.1.6,K01808
RP02940,0.013,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.013,5.3.1.8,K01809 K15916 K16011
RP02869,0.013,5.3.1.26,K01819
RP00421,0.008,2.5.1.56 4.1.3.3,K01639 K01654
RP15465,0.008,2.5.1.97,K15898
RP13167,0.006,5.-.-.-,K06726
RP10265,0.006,3.3.2.9,K01253
RP10262,0.006,3.3.2.9,K01253
