RPAIR,Score,EC,KO
RP13976,0.122,,K14371
RP13998,0.122,,K14371
RP13987,0.119,,K14371
RP14009,0.119,,K14371
RP13343,0.113,2.3.1.94,K10817
RP12995,0.110,,K16007
RP04026,0.106,4.2.2.6,K01730
RP10894,0.101,,K15988
RP03942,0.099,4.4.1.14,K01762
RP13960,0.086,,K16000 K16001 K16002
RP11416,0.084,,K16000 K16001 K16002 K16003
RP01272,0.074,4.1.2.40,K01635 K08302 K16371
RP01270,0.074,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01274,0.074,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01787,0.074,2.2.1.2,K00616 K13810
RP01268,0.070,4.1.2.4,K01619
RP15837,0.070,2.2.1.11,K16305
RP03918,0.065,4.2.3.12,K01737
RP15064,0.059,4.2.3.60,K15802
RP11143,0.059,4.2.3.75,K10187 K15803
RP01773,0.058,4.1.3.3,K01639
RP15053,0.057,4.2.3.59,K15796
RP02311,0.047,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP15826,0.044,2.2.1.11,K16305
