RPAIR,Score,EC,KO
RP02116,0.824,4.2.3.7,K12250
RP12981,0.699,4.2.3.58,K14185
RP14374,0.662,4.2.3.43,K14047
RP14389,0.645,4.2.3.39,K14176
RP01947,0.644,4.2.3.8,K12929
RP09176,0.601,4.2.3.17,K12921
RP02117,0.592,4.2.3.6,K12249
RP15046,0.590,4.2.3.69,K15799
RP11146,0.589,4.2.3.37,K10156
RP12978,0.571,4.2.3.57,K14184 K15808
RP15068,0.556,4.2.3.70,K15807
RP11141,0.514,4.2.3.24,K14178
RP05353,0.481,4.2.3.119,K07384
RP13638,0.479,4.2.3.73,K14181
RP02120,0.478,4.2.3.13,K14183
RP02118,0.475,4.2.3.9,K14180
RP14980,0.475,4.2.3.61,K15804
RP15066,0.468,4.2.3.67,K15809
RP12980,0.465,4.2.3.- 4.2.3.104,K14184
RP12984,0.460,4.1.99.16 4.2.3.22,K10187
RP09032,0.458,4.2.3.21,K14182
RP15038,0.439,4.2.3.50,K15798
RP05354,0.426,4.2.3.120,K07384
RP15048,0.425,4.2.3.76,K15806
RP01904,0.424,4.2.3.10,K15097
RP12985,0.407,4.2.3.56,K14186
RP11144,0.298,4.2.3.22,K10187 K15803
RP15483,0.296,3.1.7.10,K16086
RP01906,0.272,5.5.1.8,K15098
RP11107,0.265,5.5.1.14,K12928 K14043
RP01949,0.265,5.5.1.13,K04120
RP05493,0.265,5.5.1.12,K12927 K14041 K14042
RP09218,0.264,5.4.99.8,K01853
RP15207,0.261,5.4.99.31,K15821
RP02834,0.258,5.4.99.7,K01852
RP15560,0.257,5.4.99.56,K16205
RP15181,0.254,5.4.99.33,K15812
RP15182,0.253,5.4.99.32,K15811
RP15197,0.249,4.2.1.125,K15817
RP15556,0.249,5.4.99.52,K16204
RP15195,0.248,4.2.1.124,K15823
