RPAIR,Score,EC,KO
RP10805,0.647,2.4.1.-,K13493
RP11152,0.564,2.4.2.2,K00756
RP01203,0.557,2.4.2.9,K00761 K02825
RP11063,0.556,2.4.2.2 2.4.2.3,K00756 K00757
RP01811,0.548,2.4.2.10,K00762 K13421
RP12937,0.542,2.4.2.10,K13421
RP15835,0.541,3.2.2.3,K01240
RP12990,0.540,2.4.2.3,K00757
RP13196,0.524,2.4.2.4,K00758
RP04021,0.512,2.4.2.7,K00759
RP12989,0.496,2.4.2.1,K03783 K03784
RP01322,0.490,2.4.2.8,K00760 K15780
RP01809,0.488,2.4.2.1 2.4.2.15,K03783 K03784
RP12934,0.487,2.4.2.8,K00760
RP04092,0.487,2.4.2.7 2.4.2.8,K00759 K00760
RP11016,0.484,2.4.2.1,K03783 K03784
RP12936,0.482,2.4.2.8,K00760
RP01370,0.482,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12935,0.482,2.4.2.8,K00760
RP02001,0.480,2.4.2.1 2.4.2.15,K03783 K03784
RP06864,0.469,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP11186,0.466,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01484,0.460,2.4.2.28,K00772
RP12777,0.459,2.4.1.46,K03715
RP07139,0.459,2.4.1.157,K03429
RP06850,0.456,2.4.1.203,K13492
RP10785,0.456,2.4.1.215,K13495
RP07646,0.453,2.4.1.63,K16266
RP08373,0.453,2.4.1.178 2.4.1.63 2.4.1.85,K13030
RP15822,0.449,,K16266
RP10806,0.445,2.4.1.-,K13496
RP07491,0.438,2.4.1.50,K11703 K13646
RP07151,0.437,2.4.1.85,K13030
RP06551,0.433,2.4.1.17,K00699
RP07840,0.422,2.4.1.111,K12356
RP01990,0.422,3.2.2.8,K10213
RP01401,0.421,3.2.2.1 3.2.2.3,K01239 K01240
RP08841,0.419,2.4.1.217,K05947
RP06851,0.418,2.4.2.40,K13494
RP01290,0.416,3.2.2.3,K01240
RP10790,0.415,2.4.1.202,K13227 K13228
RP07094,0.412,2.4.1.111,K12356
RP08129,0.407,2.4.1.241,K09480
