RPAIR,Score,EC,KO
RP11827,0.163,2.3.1.115,K13264
RP11819,0.152,2.3.1.115,K13264
RP09334,0.147,2.3.1.115,K13264
RP12113,0.142,2.3.1.115,K13264
RP11767,0.134,2.3.1.115,K13264
RP04268,0.134,2.3.1.115,K13264
RP09466,0.133,2.3.1.171,K12931
RP16149,0.133,2.3.1.-,K17054
RP12096,0.129,2.3.1.115,K13264
RP09581,0.126,2.3.1.172,K12934
RP11889,0.126,2.3.1.172,K12934
RP11913,0.117,2.3.1.-,K12932
RP09582,0.117,2.3.1.214,K12935
RP16147,0.113,2.3.1.-,K17054
RP09192,0.113,3.1.1.2,K01045
RP09404,0.108,2.3.1.171,K12931
RP11761,0.103,2.3.1.153,K12936
RP11760,0.103,2.3.1.153,K12936
RP11830,0.101,2.3.1.115,K13264
RP09329,0.100,,K12713
RP11914,0.095,2.3.1.-,K12932
RP11894,0.089,2.3.1.171,K12931
RP11754,0.086,2.3.1.153,K12936
RP11753,0.086,2.3.1.153,K12936
RP09164,0.085,3.1.1.-,K01066
RP04961,0.084,3.7.1.8,K10222
RP09463,0.078,,K12723 K12724
RP12142,0.077,2.3.1.-,K12932
RP13187,0.076,3.1.1.1,K01044 K03927
RP12152,0.072,2.3.1.153,K12936
RP12154,0.072,2.3.1.153,K12936
RP09163,0.065,3.1.1.78,K08233
RP13188,0.064,3.1.1.1,K01044 K03927
RP15672,0.054,,K16036
RP09431,0.053,,K12699
RP09430,0.051,2.3.1.167,K12926
