RPAIR,Score,EC,KO
RP14221,1.000,1.1.1.329 1.1.99.38,K13548 K13549
RP15614,0.787,1.1.1.-,K16043 K16044
RP15612,0.787,1.1.1.18,K00010
RP01347,0.787,1.1.1.18,K00010
RP15613,0.758,5.3.99.-,K06606
RP02493,0.710,4.2.1.44,K03335
RP00348,0.684,1.1.1.121 1.1.1.175 1.1.1.179,K00078 K14273
RP01629,0.664,5.1.3.3,K01785 K15917
RP00321,0.629,1.1.5.2 1.1.99.10 1.1.99.35,K00115 K00117
RP00184,0.629,1.1.1.47,K00034
RP00555,0.612,1.1.1.24 1.1.1.282 1.1.5.8,K05358 K05887 K09484
RP05266,0.596,,K03335
RP02453,0.577,5.1.3.15 5.3.1.9,K01792 K01810 K06859 K13810 K15916
RP00577,0.567,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP02450,0.533,1.1.1.49,K00036 K13937
RP01537,0.454,5.1.3.5,K12448
RP13642,0.444,1.1.1.-,K12451
RP02491,0.424,1.1.1.133,K00067
RP05291,0.424,1.1.1.266,K13306
RP05602,0.424,,K13313
RP09025,0.419,,K16015
RP02659,0.418,5.1.3.2,K01784
RP03895,0.414,5.1.3.10,K12454
RP00673,0.412,1.1.1.187 1.1.1.281,K15856
RP04550,0.412,5.1.3.2,K01784 K15917
RP09296,0.410,,K12710 K12716
RP02202,0.401,4.2.1.45,K01709
RP04566,0.398,4.2.1.76,K12450
RP14200,0.396,1.1.1.-,K12451
RP13708,0.391,1.1.1.341 4.2.1.-,K12455
RP03894,0.391,1.1.1.342,K12453
RP13707,0.391,1.1.1.-,K15858
RP01472,0.390,5.1.3.6,K08679
RP05296,0.389,1.1.1.271,K02377
RP10366,0.388,5.1.3.-,K10046
RP10365,0.379,5.1.3.18,K10046
RP05663,0.378,4.2.1.46,K01710
RP05601,0.372,,K13312
RP01158,0.372,4.2.1.47,K01711
RP00888,0.371,5.1.3.2 5.1.3.7,K02473
RP02054,0.367,1.1.1.245 1.1.1.90,K00055
RP01159,0.351,5.1.3.18,K10046
RP13643,0.351,1.1.1.- 5.1.3.-,K12451
RP10990,0.351,1.1.1.305,K10011
RP11799,0.337,1.1.1.-,K07535
RP15190,0.335,4.2.1.115,K15894
RP03730,0.335,5.1.3.19,K01794
RP02892,0.331,1.1.1.223,K15090
RP05664,0.331,5.1.3.13,K01790
RP13706,0.331,5.1.3.-,K15857
RP15952,0.330,1.1.1.335,K13016 K13020
RP02771,0.330,1.1.1.243,K14730 K14732
RP05465,0.330,1.1.1.275,K12466
RP11697,0.328,1.1.1.-,K07538
RP13890,0.319,4.3.1.-,K13309
RP02296,0.309,1.1.1.208,K15095
RP02021,0.309,1.1.1.207,K15094
RP02823,0.306,1.1.3.8,K00103
RP05598,0.305,,K13319
