RPAIR,Score,EC,KO
RP02120,0.685,4.2.3.13,K14183
RP15066,0.677,4.2.3.67,K15809
RP15048,0.565,4.2.3.76,K15806
RP11144,0.542,4.2.3.22,K10187 K15803
RP11143,0.523,4.2.3.75,K10187 K15803
RP05585,0.508,4.2.3.108,K07385
RP11141,0.500,4.2.3.24,K14178
RP15064,0.498,4.2.3.60,K15802
RP02117,0.417,4.2.3.6,K12249
RP12984,0.411,4.1.99.16 4.2.3.22,K10187
RP14374,0.410,4.2.3.43,K14047
RP01947,0.408,4.2.3.8,K12929
RP09032,0.400,4.2.3.21,K14182
RP12980,0.395,4.2.3.- 4.2.3.104,K14184
RP02118,0.394,4.2.3.9,K14180
RP14980,0.394,4.2.3.61,K15804
RP13638,0.383,4.2.3.73,K14181
RP12985,0.377,4.2.3.56,K14186
RP12981,0.375,4.2.3.58,K14185
RP12978,0.368,4.2.3.57,K14184 K15808
RP02116,0.365,4.2.3.7,K12250
RP15747,0.362,4.2.3.130,K16188
RP01909,0.361,4.2.3.16,K15088
RP05467,0.361,4.2.3.20,K15096
RP05354,0.360,4.2.3.120,K07384
RP05353,0.357,4.2.3.119,K07384
RP15063,0.332,4.2.3.55,K15794
RP15287,0.326,4.2.3.38,K14177
RP15053,0.325,4.2.3.59,K15796
RP01904,0.318,4.2.3.10,K15097
RP15054,0.316,4.2.3.40,K15795
RP14389,0.287,4.2.3.39,K14176
RP11146,0.285,4.2.3.37,K10156
RP15038,0.281,4.2.3.50,K15798
RP09176,0.260,4.2.3.17,K12921
RP15046,0.248,4.2.3.69,K15799
RP15068,0.237,4.2.3.70,K15807
