RPAIR,Score,EC,KO
RP00119,1.000,1.1.1.28 1.1.2.4,K00102 K03777 K03778
RP00215,1.000,1.1.1.27 1.1.2.3,K00016 K00101
RP01230,0.667,1.1.1.27,K00016
RP00299,0.667,1.1.1.26 1.1.1.29 1.1.1.79 1.1.1.81,K00015 K00018 K00049 K00050 K12972 K15893 K15919
RP02764,0.667,1.1.1.27,K00016
RP01476,0.434,5.3.1.22,K01816
RP00079,0.402,1.1.1.299 1.1.1.37 1.1.1.82 1.1.5.4,K00024 K00025 K00026 K00051 K00116
RP03148,0.365,1.1.99.2,K00109
RP02293,0.361,1.1.1.93,K07246
RP05479,0.361,1.1.1.93,K07246
RP04079,0.349,1.1.1.86,K00053
RP10180,0.337,1.1.1.86,K00053
RP00287,0.326,1.1.1.38 1.1.1.39 1.1.1.40,K00027 K00028 K00029
RP02205,0.326,4.2.1.82,K14275
RP02274,0.326,4.2.1.25,K13875
RP04249,0.326,1.1.1.83,K07246
RP05051,0.324,4.2.1.32,K03779 K03780
RP00467,0.324,1.1.1.154 1.1.1.350,K00073
