RPAIR,Score,EC,KO
RP03529,0.385,3.5.1.4,K01426
RP16231,0.361,3.5.1.81,K06015
RP15388,0.264,3.5.1.-,K15784
RP01041,0.255,3.5.1.14 3.5.1.16,K01438 K14677
RP14348,0.252,3.5.1.16,K01438
RP07818,0.222,2.3.2.2,K00681
RP10760,0.217,6.3.1.11,K09470
RP10974,0.214,6.3.2.4,K01921
RP14077,0.213,,K12915
RP02650,0.206,3.5.1.92,K08069
RP14246,0.200,6.2.1.39,K13559
RP00284,0.197,6.3.2.11,K14755
RP00280,0.189,6.3.2.11,K14755
RP10761,0.189,3.5.1.94,K09473
RP00935,0.188,3.5.1.15,K01437
RP01163,0.185,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP15750,0.181,,K16181
RP14102,0.176,2.3.1.187,K13929
RP00445,0.174,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP04561,0.172,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP02445,0.169,3.5.1.47,K05823
RP01553,0.168,3.5.1.23,K01441 K12348 K12349
RP12921,0.165,6.3.1.9,K01833
RP12919,0.157,6.3.1.9,K01833
RP14457,0.156,6.3.5.-,K14244
RP05137,0.154,3.5.1.4,K01426
RP02819,0.148,3.5.1.4,K01426
RP01286,0.144,3.5.1.12,K01435
RP05672,0.142,3.5.1.23,K01441 K05848
RP00376,0.141,6.3.2.1,K01918 K13799
RP00116,0.140,3.5.1.1 3.5.1.38 3.5.5.4 6.3.1.1 6.3.5.4,K01424 K01914 K01953 K05597
RP05207,0.140,3.5.1.3,K13566
RP01161,0.139,6.3.2.2,K01919 K11204 K11205
RP01485,0.138,6.2.1.20,K01909 K05939
RP14044,0.138,,K12915
RP00939,0.135,2.3.2.2 3.4.19.13,K00681
RP05666,0.134,3.5.1.23,K01441 K04711
RP15347,0.134,,K05831
RP03586,0.133,2.3.2.2,K00681
RP04498,0.130,3.5.1.111 3.5.1.3,K13566
RP00024,0.130,1.4.1.13 1.4.1.14 1.4.7.1 2.4.2.- 2.4.2.14 2.6.1.16 2.6.1.85 2.6.1.86 3.5.1.2 3.5.1.38 4.1.3.- 4.1.3.27 4.3.3.6 6.3.1.2 6.3.4.2 6.3.5.- 6.3.5.1 6.3.5.10 6.3.5.11 6.3.5.2 6.3.5.3 6.3.5.4 6.3.5.5 6.3.5.6 6.3.5.7 6.3.5.9,K00264 K00265 K00266 K00284 K00764 K00820 K01425 K01656 K01657 K01658 K01663 K01664 K01665 K01915 K01937 K01950 K01951 K01952 K01953 K01954 K01955 K01956 K02224 K02232 K02433 K02434 K02435 K02500 K02501 K03330 K03342 K05597 K06215 K08681 K09482 K11540 K11541 K13063 K13497 K13501 K13503 K13950 K14244
RP01605,0.130,3.5.1.2 3.5.1.35 3.5.1.38,K01425 K05597
RP03534,0.129,2.3.2.2,K00681
RP03448,0.128,3.5.1.- 6.3.1.9,K01833
RP00505,0.128,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP02797,0.127,1.2.5.1,K00156
RP15605,0.123,3.5.1.110,K09020
RP12922,0.123,3.5.1.- 6.3.1.9,K01833
RP00244,0.123,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP00882,0.122,3.5.1.96,K05526
RP00336,0.120,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00026,0.120,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP00940,0.119,6.3.2.3,K01920
RP12920,0.118,6.3.1.9,K01833
RP15338,0.117,6.3.2.-,K05827
