RPAIR,Score,EC,KO
RP00345,0.482,3.5.1.32,K01451
RP02060,0.365,6.3.2.12 6.3.2.17,K01930 K11754
RP01637,0.248,2.3.1.64,K14329
RP14529,0.216,2.3.1.64,K14329
RP14531,0.205,2.3.1.-,K14329
RP04240,0.185,6.3.2.6,K01587 K01923 K13713
RP00493,0.175,2.3.1.57,K00657
RP00489,0.175,3.5.1.53,K12251
RP14533,0.173,2.3.1.-,K14329
RP00863,0.164,2.3.1.24 3.5.1.23,K01441 K04709 K04710 K04711
RP00864,0.162,2.3.1.24 3.5.1.23,K01441 K04709 K05848
RP00269,0.156,2.3.1.24 3.5.1.23,K01441 K04710 K12348 K12349
RP01172,0.155,6.3.2.11,K14755
RP12994,0.150,6.3.1.9,K01833
