RPAIR,Score,EC,KO
RP03735,0.033,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP07403,0.030,2.3.1.47,K00652
RP08578,0.030,1.13.12.4,K00467
RP07361,0.029,3.5.1.54,K01457 K14541
RP06372,0.029,1.2.1.27,K00140
RP05983,0.029,2.3.1.50,K00654
RP05860,0.029,4.1.1.2,K01569
RP10643,0.028,4.1.1.86,K13745
RP06265,0.027,4.1.1.17,K01581
RP07258,0.027,4.1.1.5,K01575
RP07259,0.027,4.1.1.5,K01575
RP06563,0.027,1.14.13.118,K13401
RP13653,0.027,1.14.13.-,K12154
RP14715,0.027,1.14.13.117,K14984
RP13482,0.026,4.1.1.11 4.1.1.15,K01579 K01580
RP07032,0.026,4.1.1.15 4.1.1.29,K01580 K01594
RP14248,0.026,4.1.1.95,K13560
RP05927,0.026,4.1.1.18,K01582
RP06096,0.026,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06365,0.026,2.3.1.94 4.1.1.41,K10817 K11264
RP13665,0.026,1.14.13.-,K12154
RP05986,0.026,4.1.1.19,K01583 K01584 K01585 K02626
RP08483,0.026,4.1.1.15,K01580
RP14332,0.026,4.1.1.-,K13747
RP06699,0.025,4.1.1.73,K07246
RP13953,0.025,1.3.1.85,K14446 K15988
RP13670,0.025,1.14.13.-,K12154
RP14330,0.025,4.1.1.-,K13747
RP06397,0.025,1.1.1.85,K00052
RP08629,0.025,4.1.1.77,K01617
RP13673,0.024,1.14.13.-,K12154
RP06162,0.024,4.1.1.20,K01586 K12526
RP15782,0.024,1.14.13.117 1.14.13.118,K13401 K14984
RP06930,0.024,4.2.1.41,K01707
RP13676,0.023,1.14.13.-,K12154 K12155
RP15774,0.023,1.14.13.117 1.14.13.118,K13401 K14984
RP06674,0.023,4.1.1.15 4.1.1.29,K01580 K01594
RP08122,0.023,4.1.1.50,K01611
RP07387,0.023,4.1.1.39,K01601 K01602
RP09019,0.022,4.1.1.81,K04720
RP06463,0.022,4.1.1.22 4.1.1.28,K01590 K01593
RP13679,0.022,1.14.13.-,K12154 K12155
RP10067,0.022,4.1.1.85,K03078 K03081
RP10647,0.022,1.1.1.262,K00097
RP08890,0.022,1.1.1.262,K00097
RP07442,0.022,4.1.1.36,K01598 K13038
RP15843,0.021,1.1.1.85,K00052
RP06816,0.021,4.1.1.65,K01613
RP08484,0.021,1.1.1.42,K00031
RP06128,0.021,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP08354,0.021,4.1.1.28,K01593
RP06054,0.021,4.1.1.68,K05921
RP06775,0.020,1.1.1.87,K05824 K10978
RP06593,0.020,1.1.1.351 1.1.1.44,K00033
RP12599,0.020,4.1.1.90,K10106
RP06291,0.020,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP06826,0.020,4.1.1.25 4.1.1.28,K01592 K01593
RP13282,0.019,1.1.1.-,K10978
RP07917,0.019,1.14.13.41,K13027
RP06774,0.019,1.1.1.286 1.1.1.87,K05824 K10978
RP13281,0.019,1.1.1.-,K10978
RP09739,0.018,,K12708
RP05857,0.018,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP14993,0.018,1.14.13.124,K12153
RP10650,0.017,1.14.13.41,K13027
RP05841,0.014,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP07145,0.014,4.1.1.28,K01593
