RPAIR,Score,EC,KO
RP01315,0.319,4.1.1.33,K01597
RP03584,0.265,4.2.1.33,K01702 K01703 K01704
RP03512,0.264,4.2.1.35,K01703 K01704
RP16339,0.243,4.2.1.114,K16792 K16793
RP16334,0.237,4.2.1.114,K16792 K16793
RP03053,0.234,4.2.1.- 4.2.1.114,K16792 K16793 K17450
RP03621,0.213,4.2.1.33,K01702 K01703 K01704
RP01432,0.208,4.2.1.3 4.2.1.4,K01681 K01682
RP04065,0.199,4.2.1.79,K01720
RP04066,0.199,4.2.1.99,K01682
RP03514,0.198,4.2.1.35,K01703 K01704
RP04118,0.191,4.2.1.83,K10220 K16515
RP16341,0.190,4.2.1.114,K16792 K16793
RP01033,0.183,4.2.1.11,K01689
RP16336,0.183,4.2.1.114,K16792 K16793
RP04012,0.180,4.2.1.114 4.2.1.36,K01705 K16792 K16793
RP01292,0.168,4.2.1.2,K01676 K01677 K01678 K01679
RP03325,0.167,4.3.1.2,K04835
RP01830,0.161,4.2.1.3,K01681 K01682
RP00121,0.161,1.3.5.1 1.3.98.1 1.3.99.1,K00226 K00234 K00235 K00236 K00237 K00239 K00240 K00241 K00242 K00244 K00245 K00246 K00247
RP13754,0.152,1.3.1.-,K10960
RP13755,0.152,1.3.1.-,K10960
RP14561,0.150,,K14448
RP00937,0.137,3.5.1.38 4.3.1.1,K01744 K05597
RP13753,0.132,1.3.1.-,K10960
RP11626,0.126,,K14449
RP14554,0.117,,K09709
RP00998,0.117,4.3.1.17,K01752
RP01963,0.111,4.2.1.18,K05607 K13766
RP01926,0.110,4.2.1.12,K01690
RP04412,0.106,4.2.1.80,K02554
RP03765,0.104,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP11503,0.102,4.2.1.109,K08964 K16054
RP00292,0.101,1.3.1.32,K00217
RP03107,0.100,4.2.1.57,K13779
RP01298,0.098,4.3.2.1,K01755 K14681
RP14498,0.097,1.3.1.32,K00217
