RPAIR,Score,EC,KO
RP05245,0.262,4.6.1.12,K01770 K12506
RP08945,0.228,2.7.8.1,K00993 K13644
RP08361,0.227,2.7.8.1,K00993 K13644
RP11178,0.226,2.7.8.1,K00993 K13644
RP06818,0.223,2.7.8.1,K00993 K13644
RP06713,0.211,2.7.8.8,K00998 K17103
RP01638,0.210,2.7.7.53,K00988
RP07705,0.210,2.7.7.53,K00988
RP14704,0.207,2.7.8.28,K11212
RP06714,0.204,2.7.8.5,K00995
RP08030,0.202,2.7.8.2,K00994 K13644
RP11066,0.202,2.7.8.2,K00994 K13644
RP08866,0.201,2.7.8.24,K01004
RP06524,0.198,2.7.8.2,K00994 K13644
RP06810,0.193,2.7.8.-,K06131 K06132 K08744
RP08363,0.190,2.7.8.2,K00994 K13644
RP07836,0.186,2.7.7.1 2.7.7.18,K00952 K00969 K06210 K13522
RP07290,0.185,2.7.7.1 2.7.7.18,K00952 K00969 K06210 K13522
RP10816,0.179,2.7.7.69,K14190
RP00895,0.169,4.6.1.1 4.6.1.2,K01768 K01769 K05851 K05873 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K11029 K11265 K12318 K12319 K12320 K12321 K12323 K12324
RP15233,0.167,2.7.7.75,K03831 K15376
RP01157,0.165,2.7.7.13,K00966 K00971 K16011 K16881
RP01868,0.162,2.7.7.30,K00976
RP15313,0.161,2.7.7.71,K15669
RP02127,0.151,2.7.7.24,K00973
RP14183,0.149,3.1.4.52,K13243 K13244 K13245 K13246
RP06715,0.149,2.7.8.11,K00999
RP03430,0.147,4.6.1.1,K01768 K05851 K05873 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K11029 K11265
RP04821,0.144,2.7.7.62,K02231
RP01188,0.143,2.7.7.27,K00975
RP05250,0.140,2.7.7.70,K03272
RP08533,0.140,2.7.8.26,K02233
RP14684,0.139,2.7.7.72,K00974 K07558
RP03830,0.131,2.7.7.2,K00953 K11753 K14656
RP04546,0.130,2.7.7.9,K00963
RP06377,0.128,2.7.7.12,K00965
RP00293,0.126,2.7.7.44 2.7.7.64,K12447
RP06378,0.126,2.7.7.33,K00978
RP00886,0.122,2.7.7.23,K00972 K04042 K11528
RP04534,0.122,2.7.7.4,K00955 K00956 K00957 K00958 K13811
RP07333,0.118,2.7.7.64,K12447
RP14682,0.117,2.7.7.72,K00974 K07558
RP00960,0.115,2.7.7.4,K00955 K00956 K00957 K00958 K13811
RP08450,0.112,2.7.8.20,K01002
RP01373,0.110,3.1.4.17 3.1.4.35,K01120 K08718 K13296 K13298 K13755 K13756 K13757 K13758 K13759 K13760 K13761 K13762 K13763
RP02706,0.108,2.7.7.3,K00954 K02201 K02318
RP05332,0.107,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP12255,0.102,2.7.7.65,K02488 K13069
RP03881,0.100,2.7.7.14,K00967
RP01929,0.099,2.7.7.14,K00967
RP14058,0.098,,K12908
RP01143,0.098,2.7.7.39,K00980
RP05237,0.097,2.7.7.60,K00991 K12506
RP01825,0.096,2.7.7.15,K00968
RP06712,0.095,2.7.7.41,K00981
RP06154,0.094,2.7.7.19 2.7.7.48 2.7.7.6,K00985 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP00897,0.094,2.7.7.8,K00962
RP05526,0.093,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP02329,0.093,2.7.7.15,K00968
RP14680,0.091,2.7.7.72,K00974 K07558
RP04732,0.090,3.1.4.16,K01119
RP00900,0.085,2.7.7.8,K00962
RP04093,0.085,3.1.4.17 3.1.4.53,K01120 K13293 K13294 K13296 K13298 K13755
RP00898,0.085,2.7.7.8,K00962
RP02967,0.084,2.7.7.38,K00979
RP00899,0.084,2.7.7.8,K00962
RP00901,0.082,2.7.7.48 2.7.7.6,K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP03846,0.082,2.7.7.43,K00983
RP15480,0.081,2.7.7.81,K15899
RP06156,0.079,2.7.7.48 2.7.7.6,K00985 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP06157,0.079,2.7.7.48 2.7.7.52 2.7.7.6,K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
