RPAIR,Score,EC,KO
RP02054,0.534,1.1.1.245 1.1.1.90,K00055
RP00577,0.528,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP00555,0.455,1.1.1.24 1.1.1.282 1.1.5.8,K05358 K05887 K09484
RP11799,0.441,1.1.1.-,K07535
RP11697,0.421,1.1.1.-,K07538
RP05465,0.402,1.1.1.275,K12466
RP02771,0.402,1.1.1.243,K14730 K14732
RP02892,0.401,1.1.1.223,K15090
RP02021,0.387,1.1.1.207,K15094
RP02296,0.387,1.1.1.208,K15095
RP11658,0.305,4.2.1.100,K07537
RP14221,0.298,1.1.1.329 1.1.99.38,K13548 K13549
RP02541,0.286,1.1.1.206,K08081
RP02594,0.286,1.1.1.236,K05354
RP05080,0.285,1.14.11.21,K12675
RP15952,0.283,1.1.1.335,K13016 K13020
RP13235,0.280,1.1.1.1,K00001 K00121 K13951 K13952 K13953 K13980
RP02493,0.267,4.2.1.44,K03335
RP00250,0.251,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP03730,0.250,5.1.3.19,K01794
RP14985,0.243,1.14.13.121,K15472
RP14208,0.242,5.3.1.-,K13324
RP00348,0.236,1.1.1.121 1.1.1.175 1.1.1.179,K00078 K14273
RP05605,0.233,,K13322
RP05598,0.229,,K13319
RP14829,0.223,1.1.1.-,K12420
RP13890,0.221,4.3.1.-,K13309
RP01025,0.219,1.1.3.8,K00103
RP02823,0.218,1.1.3.8,K00103
RP15613,0.218,5.3.99.-,K06606
RP01710,0.218,4.2.3.5,K01736
RP13708,0.217,1.1.1.341 4.2.1.-,K12455
RP03894,0.217,1.1.1.342,K12453
RP13707,0.217,1.1.1.-,K15858
RP05600,0.215,1.1.1.-,K13318
RP09471,0.215,,K16439
RP00321,0.205,1.1.5.2 1.1.99.10 1.1.99.35,K00115 K00117
RP00184,0.205,1.1.1.47,K00034
RP05291,0.204,1.1.1.266,K13306
RP05602,0.204,,K13313
RP02491,0.204,1.1.1.133,K00067
RP02510,0.201,1.1.1.188,K04119
RP02322,0.200,1.1.1.184 1.1.1.189,K00079 K00081 K00084
RP05594,0.199,,K13327
RP14034,0.199,,K13323
RP05593,0.199,,K13315
RP09565,0.197,,K12721
RP14200,0.192,1.1.1.-,K12451
RP00350,0.191,1.1.1.51 1.1.1.62,K00044 K05296 K10251 K13368 K13369 K13370 K13373
RP05597,0.187,,K13316
RP05604,0.186,,K13321
RP05592,0.183,,K13314 K16435
RP05663,0.183,4.2.1.46,K01710
RP10163,0.181,5.3.3.4,K03464
RP09025,0.179,,K16015
RP02450,0.179,1.1.1.49,K00036 K13937
RP00777,0.178,1.1.1.62,K00044 K10251 K13368 K13369 K13370 K13373
RP13642,0.177,1.1.1.-,K12451
RP01347,0.177,1.1.1.18,K00010
RP15614,0.177,1.1.1.-,K16043 K16044
RP15612,0.177,1.1.1.18,K00010
RP05266,0.177,,K03335
RP05599,0.175,2.1.1.-,K13317
RP01472,0.174,5.1.3.6,K08679
RP09470,0.172,,K16438
RP15190,0.168,4.2.1.115,K15894
RP13706,0.167,5.1.3.-,K15857
RP00673,0.166,1.1.1.187 1.1.1.281,K15856
RP14582,0.166,1.1.3.-,K15949
RP05601,0.163,,K13312
RP05296,0.163,1.1.1.271,K02377
RP04566,0.161,4.2.1.76,K12450
