RPAIR,Score,EC,KO
RP00493,0.404,2.3.1.57,K00657
RP02039,0.303,3.5.1.81,K06015
RP00489,0.290,3.5.1.53,K12251
RP10160,0.273,2.3.1.178,K06718
RP01168,0.232,3.5.1.6,K01431
RP15387,0.225,3.5.1.-,K15784
RP01042,0.218,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP00576,0.210,2.1.3.3,K00611
RP13898,0.206,2.3.2.2,K00681
RP10975,0.202,6.3.1.11,K09470
RP02651,0.195,3.5.1.92,K08069
RP14349,0.194,3.5.1.16,K01438
RP14066,0.194,,K03823
RP11135,0.185,2.1.3.9,K09065
RP02812,0.184,2.3.1.102,K03896
RP14245,0.183,6.2.1.39,K13559
RP01331,0.181,6.3.2.4,K01921
RP04308,0.179,3.5.1.6,K01431
RP13250,0.179,3.5.1.6,K01431
RP14076,0.178,2.3.1.183,K03823 K12915
RP11087,0.172,3.5.1.94,K09473
RP15749,0.164,,K16181
RP00279,0.163,6.3.2.11,K14755
RP04458,0.157,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP00425,0.155,3.5.1.15,K01437
RP01162,0.153,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP14099,0.153,2.1.3.11,K13043
RP01172,0.152,6.3.2.11,K14755
RP00269,0.151,2.3.1.24 3.5.1.23,K01441 K04710 K12348 K12349
RP00450,0.148,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP04560,0.143,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP02446,0.141,3.5.1.47,K05823
RP13222,0.141,6.3.1.9,K01833
RP12124,0.137,2.3.1.181 2.7.7.63,K03800 K03801 K10105
RP01332,0.132,2.1.1.53,K05353
RP12121,0.131,2.3.1.181,K03801
RP01285,0.128,3.5.1.12,K01435
RP00864,0.127,2.3.1.24 3.5.1.23,K01441 K04709 K05848
RP00373,0.127,6.3.2.1,K01918 K13799
RP03793,0.126,2.3.2.2,K00681
RP00611,0.126,2.3.2.2 2.3.2.4,K00681 K00682
RP01690,0.126,2.3.2.2,K00681
RP12994,0.122,6.3.1.9,K01833
