RPAIR,Score,EC,KO
RP11258,0.640,4.1.1.86,K13745
RP01043,0.558,4.1.1.17,K01581
RP00913,0.490,4.1.1.18,K01582
RP14247,0.461,4.1.1.95,K13560
RP00987,0.453,4.1.1.19,K01583 K01584 K01585 K02626
RP14331,0.450,4.1.1.-,K13747
RP14329,0.432,4.1.1.-,K13747
RP04461,0.423,4.1.1.15,K01580
RP00907,0.381,4.1.1.20,K01586 K12526
RP00936,0.342,4.1.1.11 4.1.1.15,K01579 K01580
RP02237,0.342,4.1.1.15 4.1.1.29,K01580 K01594
RP09011,0.235,4.1.1.81,K04720
RP01687,0.232,4.1.1.15 4.1.1.29,K01580 K01594
RP00264,0.228,2.1.3.1 4.1.1.41 6.4.1.3,K01964 K01965 K01966 K03416 K11264 K15036 K15037 K15052
RP01341,0.202,4.1.1.22 4.1.1.28,K01590 K01593
RP03935,0.193,4.1.1.50,K01611
