RPAIR,Score,EC,KO
RP14138,0.891,1.14.13.100,K07430
RP11947,0.891,1.14.13.100,K07430
RP14150,0.890,1.14.13.17,K00489
RP11916,0.890,1.14.13.99,K07439
RP01527,0.890,1.14.13.17,K00489
RP13726,0.889,1.14.13.100,K07430
RP04760,0.889,1.14.13.100 1.14.13.17 1.14.13.60,K00489 K07430
RP02047,0.888,1.14.15.4,K00497 K07433
RP03469,0.887,1.14.15.4,K00497 K07433
RP05517,0.887,,K12917
RP04449,0.882,1.14.13.95,K07431
RP15491,0.882,1.14.13.143,K16083
RP02439,0.880,1.14.15.4,K00497 K07433
RP12007,0.877,1.14.-.-,K09590 K12640
RP02946,0.873,1.14.15.4,K00497 K07433
RP02547,0.872,1.14.15.4,K00497 K07433
RP09456,0.871,1.14.13.76,K12924
RP09443,0.870,1.14.11.13,K04125
RP04466,0.866,1.14.15.4,K00497 K07433
RP09263,0.863,1.14.11.13,K04125
RP09451,0.862,1.14.13.79,K04123
RP09452,0.860,1.14.13.79,K04123
RP09442,0.853,1.14.11.15,K04124
RP09446,0.852,1.14.11.13,K04125
RP14619,0.844,1.14.13.106,K12645
RP14616,0.844,1.14.13.106,K12645
RP02682,0.842,1.14.11.13,K04125
RP03022,0.827,1.14.14.1,K07408 K07424
RP14140,0.790,1.14.15.4,K00497
RP15511,0.775,1.14.13.145,K16084
RP11153,0.772,,K10722
RP11410,0.764,,K10722
RP03406,0.762,1.14.99.9,K00512
RP02044,0.761,1.14.99.9,K00512
RP04467,0.753,1.14.99.9,K00512
RP09455,0.734,1.14.13.77,K12922
RP15487,0.727,1.3.99.4,K05898
RP04468,0.724,1.14.99.9,K00512
RP05435,0.711,1.14.11.20,K12697
RP11998,0.706,1.14.-.-,K09590 K12640
RP11994,0.706,1.14.-.-,K09590 K12640
RP11996,0.706,1.14.-.-,K09590 K12640
RP02256,0.676,1.3.1.22,K12343 K12344 K12345
RP02257,0.676,1.3.1.3,K00251
RP00383,0.675,1.3.1.3 1.3.99.6,K00251
RP02043,0.675,1.3.1.22,K12343 K12344 K12345
RP14144,0.675,1.3.1.22,K12343 K12344 K12345
RP11984,0.672,1.3.1.22,K09591
RP12001,0.671,1.3.1.22,K09591
RP01792,0.670,1.3.1.22 1.3.99.5,K12343 K12344 K12345 K16051
RP01793,0.670,1.3.1.3,K00251
RP15616,0.667,5.3.3.1,K01822
RP14977,0.666,1.14.13.119,K15805
RP04445,0.665,1.3.1.3,K00251
RP00460,0.664,1.3.1.3,K00251
RP00706,0.661,1.3.1.3,K00251
RP02576,0.658,1.3.1.3,K00251
RP04447,0.655,1.3.1.3,K00251
RP09445,0.649,,K12920
RP11979,0.648,1.14.21.6,K00227
RP11980,0.648,1.14.21.6,K00227
RP11982,0.648,1.14.21.6,K00227
RP02931,0.648,1.14.21.6,K00227
RP00472,0.644,1.1.1.145 5.3.3.1,K00070 K01822
RP00386,0.643,1.1.1.145 5.3.3.1,K00070 K01822
RP00731,0.643,1.1.1.145 5.3.3.1,K00070 K01822
RP00494,0.641,1.1.1.145 5.3.3.1,K00070 K01822
RP01523,0.641,1.1.1.145 1.1.3.6 5.3.3.1,K03333 K16045
RP00776,0.641,1.1.1.145 5.3.3.1,K00070 K01822
RP00661,0.640,1.1.1.145 5.3.3.1,K00070 K01822
RP00795,0.640,1.1.1.145 5.3.3.1,K00070 K01822
RP13719,0.635,1.1.1.181,K12408
RP13718,0.635,1.1.1.181,K12408
RP03893,0.635,1.1.1.181,K12408
RP13728,0.635,1.1.1.181,K12408
RP14036,0.635,1.1.1.181,K12408
RP15861,0.635,1.14.13.106,K12645
RP00422,0.632,1.1.1.145 5.3.3.1,K00070 K01822
RP09453,0.608,1.14.99.37,K14039
RP09212,0.593,,K12919
RP11846,0.593,1.3.1.70,K00222
RP09247,0.592,,K12919
RP05246,0.587,1.3.1.70,K00222
RP15485,0.583,1.14.13.142,K15982 K15983
RP05322,0.573,1.14.13.70,K05917
RP05247,0.566,1.14.13.70,K05917
RP02755,0.543,1.14.14.1,K07408
RP02148,0.538,1.14.14.1,K07408 K07424
RP04376,0.528,4.2.1.96,K01724
RP11981,0.515,1.3.1.21,K00213
RP11763,0.515,1.3.1.21,K00213
RP00371,0.515,1.3.1.21,K00213 K14938
RP14983,0.491,1.14.13.121,K15472
RP09440,0.461,1.14.11.12,K05282
RP09441,0.454,,K12918
RP09261,0.453,1.14.11.12,K05282
RP11654,0.436,1.14.11.31,K14976
RP04750,0.433,1.3.1.54,K05895
RP11854,0.430,1.3.1.54,K05895
RP04435,0.423,5.3.3.5,K01824
RP11499,0.422,,K09829
RP11277,0.422,,K14939
RP02970,0.422,5.3.3.5,K01824
RP11847,0.410,5.3.3.5,K01824
RP12125,0.387,3.7.1.12,K02189 K13541
RP15863,0.375,1.14.13.121,K15472
RP03434,0.370,1.14.11.11,K12692
RP05628,0.367,1.14.-.-,K14372
RP05629,0.367,1.14.-.-,K14372
RP05630,0.367,1.14.-.-,K14372
RP05631,0.367,1.14.-.-,K14372
RP11338,0.351,1.14.11.31,K14976
RP15674,0.351,,K16037
RP11603,0.329,1.14.13.83,K02229
RP11352,0.280,1.14.13.154,K14370
RP11681,0.280,1.14.13.154,K14370
RP05626,0.276,,K16006
RP05627,0.273,,K16006
RP04871,0.272,1.14.-.-,K14366
