RPAIR,Score,EC,KO
RP15826,0.034,2.2.1.11,K16305
RP13967,0.033,,K14371
RP13989,0.033,,K14371
RP14605,0.032,1.14.13.-,K15966
RP15837,0.032,2.2.1.11,K16305
RP03170,0.031,1.3.3.9,K13400
RP05416,0.031,1.3.3.9,K13400
RP13345,0.027,2.3.1.94,K10817
RP08971,0.027,,K16007
RP13955,0.026,,K15988
RP13558,0.025,4.2.3.124,K13546
RP13978,0.024,,K14371
RP14000,0.023,,K14371
RP01787,0.022,2.2.1.2,K00616 K13810
RP10677,0.021,4.3.3.6,K06215 K08681
RP03120,0.019,4.1.1.48,K01609 K01656 K13498 K13501
RP02749,0.018,4.2.3.4,K01735 K13829 K13830
RP11416,0.017,,K16000 K16001 K16002 K16003
RP09093,0.017,,K16020
RP15053,0.016,4.2.3.59,K15796
RP11142,0.016,4.2.3.23,K14179
RP12980,0.015,4.2.3.- 4.2.3.104,K14184
RP15064,0.015,4.2.3.60,K15802
RP12979,0.015,4.2.3.71,K15801
RP11143,0.015,4.2.3.75,K10187 K15803
RP11415,0.015,,K16000 K16001 K16002
RP12985,0.015,4.2.3.56,K14186
RP01947,0.013,4.2.3.8,K12929
RP14370,0.012,4.2.3.29,K14037
RP14371,0.012,4.2.3.30,K14038
RP05497,0.012,4.2.3.32,K14041
RP05498,0.012,4.2.3.32,K14041
