RPAIR,Score,EC,KO
RP11804,0.377,1.14.11.9,K00475
RP09282,0.369,1.14.11.9,K00475
RP03253,0.363,1.14.11.9,K00475
RP02221,0.359,1.14.11.9,K00475
RP11307,0.351,1.14.11.9,K00475
RP11787,0.343,1.14.11.9,K00475
RP09229,0.300,1.14.13.28,K13261
RP14718,0.299,1.14.14.1,K07409
RP10273,0.284,2.5.1.18,K00799 K13299
RP10270,0.276,3.3.2.9,K01253
RP09073,0.250,1.17.1.3,K13081
RP14739,0.246,1.14.14.1,K07408 K07410
RP14716,0.246,1.14.14.1,K07424
RP09070,0.240,1.17.1.3,K13081
RP09060,0.235,1.17.1.3,K13081
RP14737,0.213,3.3.2.9,K01253
RP10272,0.200,1.14.14.1,K07408 K07410 K07413 K07424
RP14723,0.180,1.14.14.1,K07409 K07411 K07424
RP14722,0.180,1.14.14.1,K07409
RP14720,0.175,1.14.14.1,K07411
RP14563,0.173,4.2.1.-,K05556 K14626 K14627
RP10182,0.173,3.3.2.9,K01253
RP10183,0.173,3.3.2.9,K01253
RP14588,0.172,,K15958
RP01912,0.170,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01914,0.169,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP09540,0.168,1.14.14.-,K14630 K14632
RP01910,0.161,1.17.4.2,K00527
RP01915,0.160,1.17.4.2,K00527
RP14460,0.158,,K14254
RP11831,0.145,1.14.13.138,K13224
RP14593,0.132,,K15927
RP14768,0.128,3.3.2.9,K01253
RP10251,0.116,3.3.2.9,K01253
