RPAIR,Score,EC,KO
RP05326,0.685,1.14.99.33,K08262
RP11363,0.432,1.14.19.3,K10226
RP10140,0.400,1.14.19.3,K00508
RP12091,0.368,1.3.3.6,K00232
RP12088,0.364,1.14.19.3,K10226
RP01621,0.354,1.13.11.33,K00460 K08022
RP12183,0.351,4.2.1.-,K01782 K01825 K07515
RP10114,0.348,1.13.11.-,K08022
RP10111,0.348,1.13.11.-,K08021
RP01624,0.348,1.13.11.31,K00458
RP00811,0.339,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP11662,0.336,1.14.19.-,K10226
RP11526,0.336,1.13.11.12,K00454
RP00810,0.335,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP01623,0.335,1.13.11.34,K00461
RP11663,0.331,1.13.11.12,K00454
RP11480,0.327,1.3.1.93,K00208 K02371 K10258 K11533
RP00147,0.326,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512 K09479
RP04188,0.323,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP00256,0.320,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP03238,0.320,1.13.11.12 1.13.11.33,K00454 K00460
RP11131,0.318,1.3.1.38,K07753 K10258
RP12484,0.317,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP10143,0.316,1.13.11.58,K15718
RP12112,0.315,4.2.1.134,K02372 K11533
RP04381,0.311,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP00782,0.305,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00667 K02371 K10780 K11533
RP12110,0.305,4.2.1.134,K10703
RP02989,0.305,1.14.19.2,K03921 K03922
RP11130,0.304,1.14.19.1,K00507
RP13285,0.302,1.14.19.2,K03921 K03922
RP04383,0.302,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP05667,0.301,1.14.-.-,K04712
RP00254,0.290,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP04576,0.286,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP03803,0.271,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12089,0.271,1.3.3.6,K00232
RP12181,0.261,4.2.1.-,K01825 K07515
RP12162,0.246,1.3.3.6,K00232
RP00809,0.243,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP04396,0.233,5.3.3.8,K01825 K07514 K13238 K13239
RP00262,0.229,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP12163,0.229,4.2.1.17 4.2.1.74,K10527
RP12493,0.226,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04387,0.212,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
