RPAIR,Score,EC,KO
RP10228,0.036,1.14.14.1,K07415
RP10201,0.033,1.14.14.1,K07412 K07415
RP10200,0.033,1.14.14.1,K07412 K07415
RP15453,0.030,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP01643,0.028,4.2.1.118,K09483 K15652
RP04844,0.023,1.3.1.-,K15237 K15238
RP09095,0.023,4.2.1.144,K16016
RP14832,0.021,4.2.1.-,K05554
RP01115,0.021,1.3.1.25,K05783
RP04916,0.021,1.3.1.68,K05783
RP12231,0.021,1.3.1.25,K05783
RP04911,0.021,1.3.1.-,K05783
RP12234,0.021,1.3.1.25,K05783
RP00829,0.021,1.3.1.67,K05783
RP12235,0.021,1.3.1.25,K05783
RP03158,0.020,1.14.12.3,K00529 K03268 K05710 K16268
RP01114,0.020,1.3.1.19,K16269
RP03174,0.020,1.14.12.11,K00529 K03268 K05710 K16268
RP03714,0.020,1.3.1.19,K16269
RP05048,0.020,1.14.12.-,K00529 K05710 K14748 K14749
RP04951,0.020,1.3.1.19,K16269
RP01465,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00334,0.020,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.020,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP09352,0.020,1.14.12.19,K00529 K05708 K05709 K05710
RP09313,0.020,1.3.1.87,K05711
RP09576,0.020,1.3.1.87,K05711
RP09186,0.020,1.14.12.19,K00529 K05708 K05709 K05710
RP14835,0.020,4.2.1.-,K15884
RP05004,0.020,1.3.1.-,K15252
RP01561,0.020,1.3.1.28,K00216
RP05039,0.020,1.14.12.-,K15248 K15249 K15250 K15251
RP09038,0.020,4.2.99.21,K04781 K04782
RP01416,0.019,4.1.3.40,K03181
RP01215,0.019,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP14838,0.019,4.2.1.-,K15884
RP04841,0.019,1.3.1.56,K08690
RP00265,0.019,1.14.12.18,K00529 K05710 K08689 K15750
RP00847,0.019,1.14.12.10,K05549 K05550 K05784
RP04847,0.018,1.14.12.-,K00529 K05710 K10619 K16303
RP04842,0.018,1.3.1.58,K10620
RP05038,0.018,1.14.12.-,K05549 K05550 K05784
RP11392,0.018,1.14.12.10,K05549 K05550 K05784
RP11674,0.018,1.14.12.18,K00529 K05710 K08689 K15750
RP04843,0.018,1.3.1.56,K08690
RP11394,0.018,1.14.12.10,K05549 K05550 K05784
RP05272,0.018,1.14.12.-,K05549 K05550 K05784
RP11395,0.018,1.14.12.10,K05549 K05550 K05784
RP00828,0.018,1.14.12.-,K05549 K05550 K05784
RP11397,0.018,1.14.12.10,K05549 K05550 K05784
RP11393,0.018,1.14.12.10,K05549 K05550 K05784
RP05033,0.017,1.14.12.12,K14578 K14579 K14580 K14581
RP14031,0.017,4.1.99.-,K11782
RP03656,0.017,4.2.1.113,K02549 K14759
RP10130,0.017,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10131,0.017,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP00722,0.017,1.14.13.40,K09461
RP03242,0.017,1.14.12.7,K07519
RP01973,0.017,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP10225,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP11693,0.015,1.14.12.-,K14599 K14600
RP00396,0.015,1.14.18.1,K00505
RP12130,0.015,1.3.-.-,K14601
RP11369,0.015,,K09879
RP15713,0.014,1.14.13.-,K03185 K06126
RP11177,0.014,4.1.3.38,K02619 K03342
RP14660,0.014,,K15928
RP14870,0.013,1.10.9.1 1.3.5.5,K02293 K02636
RP11370,0.013,,K09879
RP03300,0.013,5.3.3.12,K01827
RP04592,0.013,1.14.13.-,K06126
RP12045,0.012,,K09879
RP11943,0.012,1.8.5.2,K16936 K16937
RP15691,0.012,4.1.1.90,K10106
RP14735,0.012,1.14.14.1,K07410
RP00162,0.012,1.1.5.2 1.14.99.39 1.2.5.1 1.3.5.1 1.6.5.3,K00117 K00156 K00234 K00235 K00236 K00237 K00329 K00330 K00331 K00332 K00333 K00334 K00335 K00336 K00337 K00338 K00339 K00340 K00341 K00342 K00343 K03878 K03879 K03880 K03881 K03882 K03883 K03884 K10944 K10945 K10946
RP14448,0.012,1.14.-.-,K14252
RP11166,0.012,1.3.7.8,K04112 K04113 K04114 K04115
RP11571,0.012,,K09879
RP00332,0.012,1.3.1.2,K00207
RP04742,0.012,4.1.1.90,K10106
RP03743,0.012,1.3.1.29,K14582
RP02645,0.012,1.14.12.12,K14578 K14579 K14580 K14581
RP10157,0.012,1.3.1.20,K00078 K00212
RP02595,0.012,4.2.1.49,K01712
RP09617,0.012,1.3.1.29,K14582
RP09615,0.012,1.14.12.12,K14578 K14579 K14580 K14581
RP09630,0.012,1.14.12.12,K14578 K14579 K14580 K14581
RP05075,0.012,1.14.-.-,K14252
RP09636,0.012,1.3.1.29,K14582
RP11424,0.012,1.14.12.12,K14578 K14579 K14580 K14581
RP09396,0.011,1.-.-.-,K15972
RP04598,0.011,1.14.13.-,K03185
RP15719,0.011,2.1.1.-,K12502
RP09303,0.011,2.5.1.-,K02548
RP00507,0.011,1.10.3.1 1.14.18.1,K00422 K00505
RP00141,0.011,1.3.5.2 1.3.98.1,K00226 K00254
