RPAIR,Score,EC,KO
RP01159,0.120,5.1.3.18,K10046
RP13643,0.113,1.1.1.- 5.1.3.-,K12451
RP05296,0.110,1.1.1.271,K02377
RP05266,0.108,,K03335
RP05664,0.105,5.1.3.13,K01790
RP14200,0.105,1.1.1.-,K12451
RP02493,0.102,4.2.1.44,K03335
RP13006,0.100,5.3.1.-,K02080
RP00434,0.100,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP01154,0.099,5.3.1.5,K01805
RP05592,0.096,,K13314 K16435
RP09043,0.096,1.14.13.22,K03379
RP15452,0.092,5.3.3.18,K15866
RP02940,0.091,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.091,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.091,5.3.1.8,K01809 K15916 K16011
RP14213,0.091,5.3.1.6,K01808
RP02869,0.091,5.3.1.26,K01819
RP15844,0.090,1.1.3.8,K00103
RP00554,0.090,1.3.2.3 1.3.3.12,K00225 K05276
RP09457,0.089,,K16436
RP13890,0.088,4.3.1.-,K13309
RP02055,0.087,1.14.13.22,K03379
RP10990,0.086,1.1.1.305,K10011
RP01508,0.085,5.3.1.5,K01805
RP01736,0.085,5.3.1.4,K01804
RP10987,0.084,,K12449
RP01891,0.084,5.3.1.12,K01812
RP01545,0.084,5.3.1.12,K01812
RP02087,0.084,5.3.99.5,K01832
RP01025,0.079,1.1.3.8,K00103
RP05605,0.079,,K13322
RP01712,0.077,5.4.4.2,K01851 K02361 K02552 K14759
RP14116,0.075,2.6.1.86,K13063
RP14720,0.074,1.14.14.1,K07411
RP14722,0.072,1.14.14.1,K07409
RP14723,0.072,1.14.14.1,K07409 K07411 K07424
RP13558,0.069,4.2.3.124,K13546
RP03084,0.066,4.1.1.44,K01607 K14727
RP05496,0.065,4.2.3.18,K12927
RP11730,0.054,5.3.99.8,K14593
RP13548,0.050,1.21.-.-,K11784
RP01348,0.043,1.13.99.1,K00469
