RPAIR,Score,EC,KO
RP02311,0.103,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP15826,0.092,2.2.1.11,K16305
RP01756,0.072,4.1.2.19,K01629
RP01270,0.070,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01274,0.070,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.070,4.1.2.40,K01635 K08302 K16371
RP04060,0.068,5.3.1.23,K08963
RP01925,0.068,3.1.1.31,K01057 K07404 K13937
RP15837,0.065,2.2.1.11,K16305
RP11937,0.059,3.1.1.-,K03476
RP05164,0.055,1.1.1.251,K00094
RP02421,0.055,1.1.1.17,K00009
RP05203,0.055,1.1.1.140,K00068
RP01572,0.054,1.1.1.351 1.1.1.44,K00033
RP01262,0.054,5.3.1.6,K01807 K01808
RP15307,0.054,5.3.1.28,K03271
RP15306,0.054,5.3.1.28,K03271
RP05252,0.054,5.3.1.28,K03271
RP01268,0.045,4.1.2.4,K01619
RP01304,0.044,1.1.3.9,K04618
RP10933,0.040,5.5.1.4,K01858
RP01773,0.033,4.1.3.3,K01639
RP01787,0.032,2.2.1.2,K00616 K13810
