RPAIR,Score,EC,KO
RP01947,0.670,4.2.3.8,K12929
RP12980,0.644,4.2.3.- 4.2.3.104,K14184
RP02117,0.643,4.2.3.6,K12249
RP05353,0.618,4.2.3.119,K07384
RP11141,0.560,4.2.3.24,K14178
RP12985,0.550,4.2.3.56,K14186
RP05354,0.538,4.2.3.120,K07384
RP13638,0.507,4.2.3.73,K14181
RP02120,0.505,4.2.3.13,K14183
RP01904,0.502,4.2.3.10,K15097
RP14980,0.501,4.2.3.61,K15804
RP02118,0.501,4.2.3.9,K14180
RP15066,0.499,4.2.3.67,K15809
RP12984,0.495,4.1.99.16 4.2.3.22,K10187
RP12978,0.495,4.2.3.57,K14184 K15808
RP09032,0.482,4.2.3.21,K14182
RP01909,0.473,4.2.3.16,K15088
RP05467,0.473,4.2.3.20,K15096
RP11144,0.471,4.2.3.22,K10187 K15803
RP02116,0.447,4.2.3.7,K12250
RP15038,0.436,4.2.3.50,K15798
RP15048,0.431,4.2.3.76,K15806
RP05585,0.428,4.2.3.108,K07385
RP15063,0.423,4.2.3.55,K15794
RP12981,0.417,4.2.3.58,K14185
RP15287,0.412,4.2.3.38,K14177
RP15054,0.401,4.2.3.40,K15795
RP14389,0.389,4.2.3.39,K14176
RP15064,0.386,4.2.3.60,K15802
RP14374,0.382,4.2.3.43,K14047
RP15053,0.382,4.2.3.59,K15796
RP11146,0.378,4.2.3.37,K10156
RP09176,0.372,4.2.3.17,K12921
RP15068,0.356,4.2.3.70,K15807
RP15046,0.354,4.2.3.69,K15799
RP11143,0.346,4.2.3.75,K10187 K15803
RP15747,0.293,4.2.3.130,K16188
RP01906,0.235,5.5.1.8,K15098
RP15483,0.230,3.1.7.10,K16086
