RPAIR,Score,EC,KO
RP00380,0.869,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP01384,0.805,3.5.4.2,K01486
RP12176,0.793,1.17.3.2,K00106
RP12175,0.791,1.17.3.2,K00106
RP01682,0.778,3.5.4.3,K01487
RP11719,0.778,1.17.3.2,K00106
RP00569,0.770,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP11918,0.769,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP01321,0.744,1.1.1.205,K00088
RP13033,0.742,1.17.3.2,K00106
RP02305,0.697,3.5.4.4,K01488
RP01594,0.679,3.5.4.4,K01488
RP00573,0.673,6.3.5.2,K01951
RP13247,0.673,6.3.5.2,K01951
RP03973,0.666,3.5.4.17 3.5.4.6,K01490
RP13056,0.651,1.1.1.205,K00088
RP01325,0.514,6.3.4.4,K01939
RP16141,0.490,3.5.4.34,K15440
RP16138,0.490,3.5.4.33,K11991
RP13245,0.385,2.4.2.8,K00760
RP03713,0.306,1.2.3.1,K00157
RP01490,0.305,3.5.4.1,K01485
RP03712,0.298,1.2.3.1,K00157
RP01207,0.288,3.5.4.1,K01485
