RPAIR,Score,EC,KO
RP15846,0.042,1.10.99.3 1.14.13.90,K09838 K09839
RP14864,0.032,4.1.99.16,K10187
RP15452,0.022,5.3.3.18,K15866
RP05499,0.022,4.2.3.32,K14041
RP14367,0.021,4.2.3.35,K14046
RP14360,0.021,4.2.3.44,K14042
RP05496,0.021,4.2.3.18,K12927
RP02087,0.021,5.3.99.5,K01832
RP14369,0.021,4.2.3.28,K14036
RP11877,0.020,,K12928
RP14366,0.020,4.2.3.34,K14045
RP11878,0.020,,K12928
RP11876,0.020,4.2.3.42,K12928
RP14364,0.019,4.2.3.33,K14044
RP05585,0.019,4.2.3.108,K07385
RP15287,0.019,4.2.3.38,K14177
RP15547,0.018,4.2.3.103,K16082
RP04693,0.018,4.2.3.19,K04121
RP05354,0.018,4.2.3.120,K07384
RP05353,0.018,4.2.3.119,K07384
RP15747,0.017,4.2.3.130,K16188
RP01947,0.017,4.2.3.8,K12929
RP01904,0.017,4.2.3.10,K15097
RP12984,0.017,4.1.99.16 4.2.3.22,K10187
RP12978,0.017,4.2.3.57,K14184 K15808
RP13638,0.017,4.2.3.73,K14181
RP14980,0.017,4.2.3.61,K15804
RP02118,0.017,4.2.3.9,K14180
RP15048,0.017,4.2.3.76,K15806
RP11141,0.017,4.2.3.24,K14178
RP02117,0.017,4.2.3.6,K12249
RP02120,0.016,4.2.3.13,K14183
RP15066,0.016,4.2.3.67,K15809
RP09032,0.016,4.2.3.21,K14182
RP05498,0.016,4.2.3.32,K14041
RP02565,0.016,1.3.1.96 2.5.1.21,K00801
RP15377,0.016,2.5.1.96,K10208
RP05497,0.016,4.2.3.32,K14041
RP11452,0.015,2.5.1.32 2.5.1.99,K02291
RP03850,0.015,2.5.1.32,K02291
RP15038,0.015,4.2.3.50,K15798
RP11736,0.015,5.3.99.8,K14593
RP12981,0.014,4.2.3.58,K14185
RP14374,0.013,4.2.3.43,K14047
RP15046,0.013,4.2.3.69,K15799
RP02116,0.013,4.2.3.7,K12250
RP15068,0.013,4.2.3.70,K15807
RP10987,0.013,,K12449
