RPAIR,Score,EC,KO
RP03507,0.076,1.13.11.37,K04098
RP05014,0.053,1.13.11.-,K15242
RP12230,0.049,1.13.11.1,K03381
RP09299,0.049,1.13.11.1,K03381
RP01119,0.049,1.13.11.1,K03381
RP03687,0.047,1.13.11.37,K04098
RP12233,0.047,1.13.11.1,K03381
RP03888,0.047,1.13.11.1,K03381
RP04901,0.047,1.13.11.1,K03381
RP05013,0.044,1.13.11.-,K15247
RP10677,0.042,4.3.3.6,K06215 K08681
RP14959,0.040,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP05015,0.039,1.13.11.-,K15253
RP01645,0.038,1.13.11.3,K00448 K00449
RP09586,0.037,1.13.11.1,K03381
RP01118,0.037,1.13.11.2,K00446
RP05011,0.037,1.13.11.74,K15058 K15059
RP04846,0.036,1.13.11.66,K15240
RP03164,0.036,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP11587,0.034,1.13.11.39,K00462
RP05012,0.033,1.13.11.2,K00446
RP04895,0.033,1.13.11.2,K00446
RP03715,0.033,1.13.11.- 1.13.11.2,K00446 K16270
RP05022,0.030,1.13.11.-,K14751
RP05010,0.030,1.13.11.2,K00446
RP14380,0.029,1.13.11.1,K03381
RP02391,0.026,1.13.11.6,K00452
RP01563,0.026,1.13.11.14,K10621
RP02925,0.026,1.13.11.15,K00455
RP01646,0.025,1.13.11.8,K04100 K04101
RP13835,0.024,1.13.11.-,K15777
RP11407,0.023,1.13.11.2,K00446
RP04018,0.023,1.13.11.16,K05713
RP02386,0.023,1.13.11.4,K00450
RP09577,0.023,1.13.11.16,K05713
