RPAIR,Score,EC,KO
RP06291,0.086,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP08354,0.085,4.1.1.28,K01593
RP07917,0.082,1.14.13.41,K13027
RP06128,0.074,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP10650,0.073,1.14.13.41,K13027
RP06826,0.070,4.1.1.25 4.1.1.28,K01592 K01593
RP09739,0.063,,K12708
RP14993,0.062,1.14.13.124,K12153
RP07145,0.056,4.1.1.28,K01593
RP05841,0.050,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP06096,0.041,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06365,0.041,2.3.1.94 4.1.1.41,K10817 K11264
RP13953,0.039,1.3.1.85,K14446 K15988
RP14248,0.033,4.1.1.95,K13560
RP13653,0.031,1.14.13.-,K12154
RP03735,0.031,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP07361,0.031,3.5.1.54,K01457 K14541
RP13665,0.030,1.14.13.-,K12154
RP06463,0.030,4.1.1.22 4.1.1.28,K01590 K01593
RP07752,0.030,4.2.1.1,K01672 K01673 K01674
RP07593,0.030,4.2.1.1 4.2.1.104,K01673 K01725
RP13670,0.029,1.14.13.-,K12154
RP07259,0.029,4.1.1.5,K01575
RP07258,0.029,4.1.1.5,K01575
RP08578,0.028,1.13.12.4,K00467
RP07403,0.028,2.3.1.47,K00652
RP13673,0.028,1.14.13.-,K12154
RP05983,0.028,2.3.1.50,K00654
RP06372,0.028,1.2.1.27,K00140
RP05860,0.027,4.1.1.2,K01569
RP10643,0.027,4.1.1.86,K13745
RP13676,0.027,1.14.13.-,K12154 K12155
RP06265,0.026,4.1.1.17,K01581
RP08629,0.026,4.1.1.77,K01617
