RPAIR,Score,EC,KO
RP11936,0.864,2.4.1.170,K13263
RP09208,0.805,2.4.1.170,K13263
RP11247,0.798,2.4.1.170,K13263
RP02612,0.787,2.4.1.170,K13263
RP11816,0.785,2.4.1.170,K13263
RP11617,0.770,2.4.1.-,K12938
RP16161,0.757,2.4.1.300,K17192
RP16217,0.752,2.4.1.300,K17192
RP09078,0.736,2.4.1.298 2.4.1.299,K12338 K17194
RP11896,0.734,2.4.1.298 2.4.1.299,K12338 K17194
RP16215,0.734,2.4.1.300,K17192
RP11758,0.713,2.4.1.298 2.4.1.299,K12338 K17194
RP09068,0.706,2.4.1.115,K12930
RP12148,0.700,2.4.1.238 2.4.1.249,K12939
RP09072,0.699,2.4.1.115,K12930
RP02213,0.688,2.4.1.-,K15787
RP09092,0.687,2.4.1.298,K12338
RP09067,0.687,2.4.1.115,K12930
RP02008,0.683,2.4.1.91,K10757
RP09568,0.683,,K12711
RP09566,0.683,,K12717
RP11822,0.679,2.4.1.170,K13263
RP11752,0.679,2.4.1.-,K12938
RP15389,0.664,2.4.1.-,K15787
RP09359,0.659,2.4.1.91,K10757
RP09360,0.659,2.4.1.234,K13269
RP13880,0.651,2.4.1.-,K13235
RP12697,0.643,2.4.1.17 3.2.1.31,K00699 K01195
RP11825,0.642,2.4.1.170,K13263
RP00700,0.635,2.4.1.111,K12356
RP00476,0.617,2.4.1.111,K12356
RP13882,0.611,2.4.1.-,K13235
RP12153,0.608,2.4.1.238,K12939
RP13802,0.607,2.4.1.-,K15776
RP12155,0.594,2.4.1.238,K12939
RP09326,0.574,3.2.1.31,K01195
RP13825,0.561,2.4.1.-,K15775
RP11671,0.561,2.4.1.-,K13078
RP13813,0.560,2.4.1.-,K15774
RP04731,0.555,3.2.1.86,K01223
RP04606,0.550,3.2.1.21,K01188 K05349 K05350
RP14598,0.545,,K15931
RP09331,0.540,2.4.1.17,K00699
RP04728,0.534,3.2.1.86,K01222
RP09332,0.533,2.4.1.17,K00699
RP00723,0.532,2.4.1.111,K12356
RP11906,0.529,2.4.1.-,K15929
RP14601,0.502,2.4.1.-,K15964
RP02149,0.479,2.4.1.17,K00699
RP09572,0.477,,K12726 K12727
RP02756,0.472,2.4.1.17,K00699
RP12699,0.438,2.4.1.17,K00699
RP09311,0.352,2.4.1.236,K13080
RP11895,0.349,2.4.1.297,K12933
RP11748,0.346,2.4.1.297,K12933
RP16207,0.333,2.4.2.51,K17193
RP11506,0.332,2.4.1.236,K13080
RP16205,0.330,2.4.2.51,K17193
RP11892,0.327,2.4.1.297,K12933
RP15081,0.320,2.4.1.254,K12937
RP11915,0.316,2.4.1.254,K12937
RP16203,0.311,2.4.2.51,K17193
RP11796,0.299,2.4.1.236,K13080
RP03345,0.286,2.1.1.118,K13398
RP03248,0.271,3.2.1.26,K01193
RP09413,0.267,2.4.1.236,K13080
RP02187,0.262,3.2.1.26,K01193
