RPAIR,Score,EC,KO
RP10643,0.640,4.1.1.86,K13745
RP13653,0.584,1.14.13.-,K12154
RP06265,0.558,4.1.1.17,K01581
RP06563,0.538,1.14.13.118,K13401
RP13665,0.535,1.14.13.-,K12154
RP14715,0.526,1.14.13.117,K14984
RP07403,0.515,2.3.1.47,K00652
RP05983,0.514,2.3.1.50,K00654
RP05927,0.490,4.1.1.18,K01582
RP13670,0.486,1.14.13.-,K12154
RP14248,0.461,4.1.1.95,K13560
RP05986,0.453,4.1.1.19,K01583 K01584 K01585 K02626
RP14332,0.450,4.1.1.-,K13747
RP13673,0.437,1.14.13.-,K12154
RP14330,0.432,4.1.1.-,K13747
RP08483,0.423,4.1.1.15,K01580
RP06162,0.400,4.1.1.20,K01586 K12526
RP13676,0.386,1.14.13.-,K12154 K12155
RP07032,0.342,4.1.1.15 4.1.1.29,K01580 K01594
RP13482,0.342,4.1.1.11 4.1.1.15,K01579 K01580
RP13679,0.339,1.14.13.-,K12154 K12155
RP08578,0.338,1.13.12.4,K00467
RP15782,0.322,1.14.13.117 1.14.13.118,K13401 K14984
RP15774,0.312,1.14.13.117 1.14.13.118,K13401 K14984
RP06372,0.302,1.2.1.27,K00140
RP13953,0.279,1.3.1.85,K14446 K15988
RP06397,0.239,1.1.1.85,K00052
RP09019,0.235,4.1.1.81,K04720
RP06674,0.232,4.1.1.15 4.1.1.29,K01580 K01594
RP15843,0.231,1.1.1.85,K00052
RP08890,0.230,1.1.1.262,K00097
RP06096,0.228,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06365,0.228,2.3.1.94 4.1.1.41,K10817 K11264
RP06463,0.207,4.1.1.22 4.1.1.28,K01590 K01593
RP06930,0.206,4.2.1.41,K01707
RP06816,0.196,4.1.1.65,K01613
RP08122,0.193,4.1.1.50,K01611
