RPAIR,Score,EC,KO
RP03918,0.044,4.2.3.12,K01737
RP15685,0.041,4.1.2.50,K01737
RP05467,0.035,4.2.3.20,K15096
RP01909,0.035,4.2.3.16,K15088
RP11142,0.034,4.2.3.23,K14179
RP15064,0.034,4.2.3.60,K15802
RP11143,0.034,4.2.3.75,K10187 K15803
RP12979,0.034,4.2.3.71,K15801
RP15063,0.034,4.2.3.55,K15794
RP15054,0.033,4.2.3.40,K15795
RP15053,0.033,4.2.3.59,K15796
RP12985,0.033,4.2.3.56,K14186
RP12980,0.033,4.2.3.- 4.2.3.104,K14184
RP05354,0.031,4.2.3.120,K07384
RP01947,0.029,4.2.3.8,K12929
RP12978,0.029,4.2.3.57,K14184 K15808
RP05499,0.027,4.2.3.32,K14041
RP14370,0.027,4.2.3.29,K14037
RP14371,0.027,4.2.3.30,K14038
RP14685,0.027,1.14.13.107,K14733
RP05557,0.027,1.14.13.107,K14733
RP05498,0.026,4.2.3.32,K14041
RP14360,0.026,4.2.3.44,K14042
RP14367,0.026,4.2.3.35,K14046
RP05496,0.026,4.2.3.18,K12927
RP05497,0.026,4.2.3.32,K14041
RP02152,0.025,4.2.2.2 4.2.2.9,K01728
RP14366,0.025,4.2.3.34,K14045
RP11877,0.025,,K12928
RP11878,0.025,,K12928
RP14369,0.025,4.2.3.28,K14036
RP04693,0.023,4.2.3.19,K04121
RP15547,0.023,4.2.3.103,K16082
RP02055,0.022,1.14.13.22,K03379
RP09043,0.022,1.14.13.22,K03379
RP13558,0.022,4.2.3.124,K13546
RP14722,0.020,1.14.14.1,K07409
RP14723,0.020,1.14.14.1,K07409 K07411 K07424
RP15674,0.020,,K16037
RP14720,0.020,1.14.14.1,K07411
RP00250,0.016,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP15452,0.016,5.3.3.18,K15866
RP02493,0.015,4.2.1.44,K03335
RP15670,0.014,2.1.3.-,K16035
RP09093,0.014,,K16020
RP02749,0.014,4.2.3.4,K01735 K13829 K13830
RP05605,0.014,,K13322
RP01508,0.014,5.3.1.5,K01805
RP01736,0.014,5.3.1.4,K01804
RP01154,0.014,5.3.1.5,K01805
RP04903,0.014,1.14.20.1,K12744
