RPAIR,Score,EC,KO
RP02152,0.166,4.2.2.2 4.2.2.9,K01728
RP03730,0.135,5.1.3.19,K01794
RP01472,0.119,5.1.3.6,K08679
RP00555,0.108,1.1.1.24 1.1.1.282 1.1.5.8,K05358 K05887 K09484
RP01159,0.106,5.1.3.18,K10046
RP04026,0.101,4.2.2.6,K01730
RP01629,0.101,5.1.3.3,K01785 K15917
RP10365,0.098,5.1.3.18,K10046
RP00577,0.097,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP04550,0.096,5.1.3.2,K01784 K15917
RP10366,0.095,5.1.3.-,K10046
RP02659,0.093,5.1.3.2,K01784
RP02453,0.092,5.1.3.15 5.3.1.9,K01792 K01810 K06859 K13810 K15916
RP15612,0.092,1.1.1.18,K00010
RP01347,0.092,1.1.1.18,K00010
RP15614,0.092,1.1.1.-,K16043 K16044
RP15613,0.091,5.3.99.-,K06606
RP13643,0.090,1.1.1.- 5.1.3.-,K12451
RP05296,0.088,1.1.1.271,K02377
RP01537,0.088,5.1.3.5,K12448
RP09296,0.088,,K12710 K12716
RP01891,0.088,5.3.1.12,K01812
RP01545,0.088,5.3.1.12,K01812
RP05266,0.088,,K03335
RP15952,0.088,1.1.1.335,K13016 K13020
RP12897,0.087,4.2.99.20,K08680 K14759
RP00321,0.086,1.1.5.2 1.1.99.10 1.1.99.35,K00115 K00117
RP00184,0.086,1.1.1.47,K00034
RP05664,0.086,5.1.3.13,K01790
RP14200,0.086,1.1.1.-,K12451
RP05080,0.085,1.14.11.21,K12675
RP00888,0.085,5.1.3.2 5.1.3.7,K02473
RP03895,0.084,5.1.3.10,K12454
RP14242,0.084,,K13557
RP09025,0.081,,K16015
RP02493,0.080,4.2.1.44,K03335
RP02450,0.079,1.1.1.49,K00036 K13937
RP02202,0.078,4.2.1.45,K01709
RP10990,0.078,1.1.1.305,K10011
RP04566,0.078,4.2.1.76,K12450
RP13642,0.077,1.1.1.-,K12451
RP14221,0.077,1.1.1.329 1.1.99.38,K13548 K13549
RP05601,0.077,,K13312
RP01158,0.076,4.2.1.47,K01711
RP00673,0.076,1.1.1.187 1.1.1.281,K15856
RP00348,0.076,1.1.1.121 1.1.1.175 1.1.1.179,K00078 K14273
RP05663,0.074,4.2.1.46,K01710
RP05291,0.073,1.1.1.266,K13306
RP02491,0.073,1.1.1.133,K00067
RP05602,0.073,,K13313
RP00214,0.072,4.1.3.27 4.1.3.40,K01656 K01657 K01658 K03181 K13497 K13501 K13503
RP15190,0.072,4.2.1.115,K15894
RP13706,0.072,5.1.3.-,K15857
RP00777,0.071,1.1.1.62,K00044 K10251 K13368 K13369 K13370 K13373
RP00488,0.071,3.3.2.1 4.2.99.21,K01252 K04781 K04782
RP05593,0.069,,K13315
RP14034,0.069,,K13323
RP05594,0.069,,K13327
RP03894,0.068,1.1.1.342,K12453
RP13708,0.068,1.1.1.341 4.2.1.-,K12455
RP13707,0.068,1.1.1.-,K15858
RP05632,0.068,,K14373
RP05592,0.068,,K13314 K16435
RP05634,0.068,,K14373
RP13890,0.067,4.3.1.-,K13309
RP05633,0.065,,K14373
RP05635,0.065,,K14373
RP10725,0.064,4.1.3.38,K02619 K03342
RP05597,0.064,,K13316
RP14985,0.063,1.14.13.121,K15472
RP02541,0.063,1.1.1.206,K08081
RP02594,0.063,1.1.1.236,K05354
RP05599,0.062,2.1.1.-,K13317
RP05604,0.062,,K13321
RP05600,0.061,1.1.1.-,K13318
RP05605,0.060,,K13322
RP00350,0.060,1.1.1.51 1.1.1.62,K00044 K05296 K10251 K13368 K13369 K13370 K13373
RP05598,0.059,,K13319
RP04335,0.058,1.1.1.248,K13392
RP01154,0.058,5.3.1.5,K01805
RP09470,0.058,,K16438
RP14621,0.057,1.14.13.106,K12645
RP14618,0.057,1.14.13.106,K12645
RP14208,0.057,5.3.1.-,K13324
RP00554,0.056,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.056,1.1.3.8,K00103
RP02161,0.056,1.1.3.16,K10724
RP14214,0.056,5.1.3.-,K17195
RP00789,0.055,1.1.1.50,K00037
RP09136,0.055,1.1.1.50,K00037
RP00790,0.055,1.1.1.50,K00037
RP00786,0.055,1.1.1.50,K00037
RP00791,0.054,1.1.1.50,K00037
RP09471,0.054,,K16439
RP02021,0.054,1.1.1.207,K15094
RP02296,0.054,1.1.1.208,K15095
RP11910,0.054,,K14628 K14629
RP11654,0.054,1.14.11.31,K14976
RP14563,0.053,4.2.1.-,K05556 K14626 K14627
RP14139,0.052,1.1.1.62,K00044 K10251 K13368 K13369 K13370 K13373
RP00698,0.052,1.1.1.218,K03378
RP04720,0.052,1.1.1.247,K13394
RP14582,0.051,1.1.3.-,K15949
RP14213,0.051,5.3.1.6,K01808
RP02869,0.051,5.3.1.26,K01819
RP01780,0.051,5.3.1.8,K01809 K15916 K16011
RP02454,0.051,5.3.1.9,K01810 K06859 K13810 K15916
RP02940,0.051,5.3.1.9,K01810 K06859 K13810 K15916
RP11539,0.051,1.1.1.270,K09827 K13373
RP11338,0.051,1.14.11.31,K14976
RP03963,0.050,1.1.1.50,K00037
RP14149,0.050,1.1.1.213,K00089 K04119
RP01025,0.050,1.1.3.8,K00103
RP15618,0.050,1.1.1.51,K05296
RP01508,0.050,5.3.1.5,K01805
RP01736,0.050,5.3.1.4,K01804
RP00381,0.050,1.1.1.209 1.1.1.213 1.1.1.50,K00037
RP15617,0.050,1.1.1.51,K05296
RP00788,0.050,1.1.1.50,K00037
RP00748,0.050,1.1.1.152 1.1.1.50,K00037
RP11999,0.050,1.14.-.-,K09590 K12640
RP14145,0.050,1.1.1.213,K00089 K04119
