RPAIR,Score,EC,KO
RP05557,0.063,1.14.13.107,K14733
RP14685,0.063,1.14.13.107,K14733
RP05467,0.063,4.2.3.20,K15096
RP01909,0.063,4.2.3.16,K15088
RP11142,0.061,4.2.3.23,K14179
RP15064,0.060,4.2.3.60,K15802
RP12979,0.059,4.2.3.71,K15801
RP11143,0.059,4.2.3.75,K10187 K15803
RP15063,0.059,4.2.3.55,K15794
RP13558,0.059,4.2.3.124,K13546
RP15053,0.058,4.2.3.59,K15796
RP15054,0.058,4.2.3.40,K15795
RP12985,0.058,4.2.3.56,K14186
RP12980,0.057,4.2.3.- 4.2.3.104,K14184
RP14031,0.057,4.1.99.-,K11782
RP09043,0.055,1.14.13.22,K03379
RP12999,0.053,1.14.14.1,K07411 K07412 K07424
RP05354,0.053,4.2.3.120,K07384
RP05353,0.051,4.2.3.119,K07384
RP09372,0.049,1.10.99.3 1.14.13.90,K09838 K09839
RP05498,0.049,4.2.3.32,K14041
RP01947,0.048,4.2.3.8,K12929
RP09401,0.048,1.10.99.3 1.14.13.90,K09838 K09839
RP12978,0.047,4.2.3.57,K14184 K15808
RP05497,0.047,4.2.3.32,K14041
RP15674,0.044,,K16037
RP02055,0.044,1.14.13.22,K03379
RP14370,0.043,4.2.3.29,K14037
RP14371,0.043,4.2.3.30,K14038
RP05496,0.042,4.2.3.18,K12927
RP14720,0.041,1.14.14.1,K07411
RP05499,0.041,4.2.3.32,K14041
RP05617,0.038,,K16008
RP14367,0.038,4.2.3.35,K14046
RP14360,0.038,4.2.3.44,K14042
RP14723,0.037,1.14.14.1,K07409 K07411 K07424
RP14722,0.037,1.14.14.1,K07409
RP01154,0.037,5.3.1.5,K01805
RP14369,0.035,4.2.3.28,K14036
RP01780,0.034,5.3.1.8,K01809 K15916 K16011
RP02869,0.034,5.3.1.26,K01819
RP02454,0.034,5.3.1.9,K01810 K06859 K13810 K15916
RP02940,0.034,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.034,5.3.1.6,K01808
RP01736,0.033,5.3.1.4,K01804
RP01508,0.033,5.3.1.5,K01805
RP01891,0.031,5.3.1.12,K01812
RP01545,0.031,5.3.1.12,K01812
RP14739,0.031,1.14.14.1,K07408 K07410
RP03258,0.029,1.1.4.1,K05357
RP11877,0.028,,K12928
RP14366,0.028,4.2.3.34,K14045
RP00434,0.028,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.028,5.3.1.-,K02080
RP11878,0.028,,K12928
RP01348,0.028,1.13.99.1,K00469
RP05628,0.028,1.14.-.-,K14372
RP05630,0.028,1.14.-.-,K14372
RP10678,0.027,4.3.3.6,K06215 K08681
RP04693,0.027,4.2.3.19,K04121
RP15547,0.027,4.2.3.103,K16082
RP14364,0.026,4.2.3.33,K14044
RP15693,0.026,1.1.4.1,K05357
RP05629,0.026,1.14.-.-,K14372
RP05631,0.026,1.14.-.-,K14372
RP10272,0.025,1.14.14.1,K07408 K07410 K07413 K07424
RP09132,0.025,1.1.4.1,K05357
RP09599,0.023,1.1.1.288,K09841
RP10933,0.023,5.5.1.4,K01858
RP11730,0.022,5.3.99.8,K14593
