RPAIR,Score,EC,KO
RP03148,1.000,1.1.99.2,K00109
RP01829,0.634,1.1.1.42,K00031
RP01230,0.474,1.1.1.27,K00016
RP00305,0.467,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP04508,0.408,2.3.3.14,K01655 K02594 K10977
RP00079,0.396,1.1.1.299 1.1.1.37 1.1.1.82 1.1.5.4,K00024 K00025 K00026 K00051 K00116
RP02764,0.373,1.1.1.27,K00016
RP00299,0.373,1.1.1.26 1.1.1.29 1.1.1.79 1.1.1.81,K00015 K00018 K00049 K00050 K12972 K15893 K15919
RP04079,0.371,1.1.1.86,K00053
RP00119,0.365,1.1.1.28 1.1.2.4,K00102 K03777 K03778
RP00215,0.365,1.1.1.27 1.1.2.3,K00016 K00101
RP10180,0.363,1.1.1.86,K00053
RP02243,0.346,1.1.1.169,K00077
RP04477,0.340,1.1.1.87,K05824 K10978
