reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11875/1.13.12A1/1.14.13.239;	776/1.13.12A1;	0.335044	0.777778	0.594595	0.46875	0.357143	0.311475	0.310345	0.303226	0.302703
R07969/1.13.12A1/1.14.13.178;	776/1.13.12A1;	0.290816	0.703704	0.439024	0.385714	0.295455	0.296651	0.275081	0.258242	0.269231
R07965/1.13.12A1/1.14.13.128;	776/1.13.12A1;	0.290261	0.703704	0.540541	0.385714	0.293233	0.276498	0.275081	0.259669	0.269231
R07973/1.13.12A1/1.14.13.178;	776/1.13.12A1;	0.284644	0.703704	0.439024	0.375	0.286765	0.28972	0.268139	0.253369	0.264151
R07957/1.13.12A1/1.14.13.178;	776/1.13.12A1;	0.284289	0.703704	0.439024	0.385714	0.291045	0.29108	0.270701	0.25	0.261072
R07963/1.13.12A1/;	776/1.13.12A1;	0.28323	0.703704	0.540541	0.385714	0.288889	0.269058	0.265625	0.252011	0.263529
R07967/1.13.12A1/1.14.13.179;	776/1.13.12A1;	0.283197	0.703704	0.404762	0.356164	0.264286	0.272727	0.274194	0.258953	0.270531
R07959/1.13.12A1/;	776/1.13.12A1;	0.283054	0.703704	0.540541	0.385714	0.288889	0.271493	0.267296	0.251337	0.261072
R07955/1.13.12A1/1.14.13.178;	776/1.13.12A1;	0.278049	0.703704	0.439024	0.375	0.282609	0.284404	0.263975	0.245431	0.255125
R07971/1.13.12A1/;	776/1.13.12A1;	0.276029	0.703704	0.540541	0.385714	0.284672	0.264317	0.258359	0.242894	0.255708
R07975/1.13.12A1/1.14.13.179;	776/1.13.12A1;	0.275904	0.703704	0.404762	0.346667	0.256944	0.266667	0.267296	0.251337	0.262911
R07961/1.13.12A1/1.14.13.179;	776/1.13.12A1;	0.275398	0.703704	0.404762	0.356164	0.260563	0.265487	0.264798	0.25	0.262295
R07954/1.13.12A1/1.14.13.179;	776/1.13.12A1;	0.268176	0.703704	0.404762	0.346667	0.253425	0.25974	0.258359	0.242894	0.253968
R07965(r)/1.13.12A1(rev)/1.14.13.128;	776/1.13.12A1;	0.171676	0.703704	0.390244	0.227848	0.162162	0.158996	0.162242	0.15443	0.142857
R07969(r)/1.13.12A1(rev)/1.14.13.178;	776/1.13.12A1;	0.171296	0.703704	0.311111	0.227848	0.163265	0.168103	0.162242	0.153652	0.142857
R07973(r)/1.13.12A1(rev)/1.14.13.178;	776/1.13.12A1;	0.167991	0.703704	0.311111	0.222222	0.15894	0.164557	0.158501	0.15099	0.140426
R07963(r)/1.13.12A1(rev)/;	776/1.13.12A1;	0.167891	0.703704	0.390244	0.227848	0.16	0.155102	0.157143	0.150246	0.140127
