reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R03762/2.3.1A1(rev)/6.2.1.11;	805/2.3.1A1(rev);	0.268126	0.578947	0.333333	0.310345	0.263889	0.245098	0.24	0.248276	0.258621
R03762/2.3.1A1(rev)/6.2.1.11;	805/2.3.1A1(rev);	0.268126	0.578947	0.333333	0.310345	0.263889	0.245098	0.24	0.248276	0.258621
R00926/2.3.1A1(rev)/6.2.1.1,6.2.1.17;	805/2.3.1A1(rev);	0.207092	0.578947	0.333333	0.298246	0.242857	0.178218	0.162602	0.158273	0.18125
R00926/2.3.1A1(rev)/6.2.1.1,6.2.1.17;	805/2.3.1A1(rev);	0.207092	0.578947	0.333333	0.298246	0.242857	0.178218	0.162602	0.158273	0.18125
R00236/2.3.1A1(rev)/6.2.1.1;	805/2.3.1A1(rev);	0.184922	0.578947	0.314286	0.285714	0.185714	0.158416	0.130081	0.143885	0.16875
R00236/2.3.1A1(rev)/6.2.1.1;	805/2.3.1A1(rev);	0.184922	0.578947	0.314286	0.285714	0.185714	0.158416	0.130081	0.143885	0.16875
R03762/2.3.1F1(rev)/6.2.1.11;	805/2.3.1A1(rev);	0.173177	0.5	0.277778	0.213115	0.171053	0.146789	0.143939	0.151316	0.159341
R03762/2.3.1F1(rev)/6.2.1.11;	805/2.3.1A1(rev);	0.173177	0.5	0.277778	0.213115	0.171053	0.146789	0.143939	0.151316	0.159341
R00926/2.3.1F1(rev)/6.2.1.1,6.2.1.17;	805/2.3.1A1(rev);	0.14885	0.5	0.277778	0.213115	0.16	0.11215	0.108527	0.118056	0.131737
R00926/2.3.1F1(rev)/6.2.1.1,6.2.1.17;	805/2.3.1A1(rev);	0.14885	0.5	0.277778	0.213115	0.16	0.11215	0.108527	0.118056	0.131737
R00236/2.3.1F1(rev)/6.2.1.1;	805/2.3.1A1(rev);	0.141096	0.5	0.277778	0.2	0.136986	0.103774	0.103175	0.111888	0.126506
R00236/2.3.1F1(rev)/6.2.1.1;	805/2.3.1A1(rev);	0.141096	0.5	0.277778	0.2	0.136986	0.103774	0.103175	0.111888	0.126506
R01174(r)/2.3.1A1(rev)/2.3.1.19;	805/2.3.1A1(rev);	0.14003	0.578947	0.333333	0.298246	0.208955	0.166667	0.0877193	0.0634921	0.028169
R04021,R04022(r)/2.3.1F1(rev)/2.3.1.100,2.3.1.142;	805/2.3.1A1(rev);	0.137931	0.578947	0.277778	0.193548	0.174419	0.165217	0.110294	0.0839161	0.0636943
R11201(r)/2.3.1F1(rev)/2.3.1.250;	805/2.3.1A1(rev);	0.137931	0.578947	0.277778	0.193548	0.174419	0.165217	0.110294	0.0839161	0.0636943
R01281(r)/2.3.1D2(rev)/2.3.1.50;	805/2.3.1A1(rev);	0.13246	0.6	0.27027	0.183333	0.189189	0.107843	0.0932203	0.0846154	0.0753425
R10484/2.3.1D1/2.3.1.225;	805/2.3.1A1(rev);	0.131653	0.4	0.166667	0.1	0.1125	0.137615	0.128	0.126866	0.113333
R01808(r)/2.3.1F1(rev)/2.3.1.45;	805/2.3.1A1(rev);	0.130602	0.578947	0.277778	0.22807	0.171053	0.140187	0.125926	0.0858896	0.0478723
R04560/2.3.1E1(rev)/2.1.2.3;	805/2.3.1A1(rev);	0.127958	0.428571	0.243243	0.128571	0.122642	0.135484	0.109453	0.119522	0.11
R10484/2.3.1D1(rev)/2.3.1.225;	805/2.3.1A1(rev);	0.127273	0.4	0.166667	0.103448	0.103896	0.119266	0.125984	0.125	0.111842
R07758(r)/2.3.1D2(rev)/2.3.1.199;	805/2.3.1A1(rev);	0.126918	0.6	0.25	0.169492	0.162162	0.111111	0.104839	0.0869565	0.0696203
R03779(r)/2.3.1F1(rev)/2.3.1.137;	805/2.3.1A1(rev);	0.126632	0.578947	0.277778	0.206349	0.139535	0.133333	0.0962963	0.0784314	0.0649351
R01923(r)/2.3.1F1(rev)/2.3.1.21;	805/2.3.1A1(rev);	0.126632	0.578947	0.277778	0.206349	0.139535	0.133333	0.0962963	0.0784314	0.0649351
R03210(r)/2.3.1D2(rev)/2.3.1.47;	805/2.3.1A1(rev);	0.126285	0.6	0.27027	0.169492	0.183099	0.10101	0.0940171	0.0852713	0.0604027
R10484/2.3.1D4/2.3.1.225;	805/2.3.1A1(rev);	0.125714	0.3	0.176471	0.107143	0.106667	0.113208	0.128	0.126866	0.113333
R10484(r)/2.3.1D3(rev)/2.3.1.225;	805/2.3.1A1(rev);	0.125683	0.428571	0.189189	0.133333	0.1375	0.145455	0.117188	0.0928571	0.0833333
R10172(r)/2.3.1D2(rev)/2.3.1.207;	805/2.3.1A1(rev);	0.125	0.6	0.25	0.169492	0.162162	0.102804	0.0901639	0.0839695	0.0748299
R11589(r)/2.3.1D2(rev)/2.3.1.230;	805/2.3.1A1(rev);	0.125	0.6	0.25	0.169492	0.153846	0.121739	0.114504	0.08	0.0613497
R07721(r)/2.3.1F1(rev)/2.3.1.115;	805/2.3.1A1(rev);	0.124583	0.578947	0.277778	0.233333	0.235294	0.181102	0.115854	0.0575916	0.0184332
R07721(r)/2.3.1F1(rev)/2.3.1.115;	805/2.3.1A1(rev);	0.124583	0.578947	0.277778	0.233333	0.235294	0.181102	0.115854	0.0575916	0.0184332
R07721(r)/2.3.1F1(rev)/2.3.1.115;	805/2.3.1A1(rev);	0.124583	0.578947	0.277778	0.233333	0.235294	0.181102	0.115854	0.0575916	0.0184332
R07731(r)/2.3.1F1(rev)/2.3.1.115;	805/2.3.1A1(rev);	0.124583	0.578947	0.277778	0.233333	0.235294	0.181102	0.115854	0.0575916	0.0184332
R07754(r)/2.3.1F1(rev)/2.3.1.115;	805/2.3.1A1(rev);	0.124583	0.578947	0.277778	0.233333	0.235294	0.181102	0.115854	0.0575916	0.0184332
