reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R03526/2.4.1A1/2.4.1.35;	1265/2.4.1A1;	0.744428	0.55	0.75	0.714286	0.605634	0.70297	0.733333	0.786765	0.854015
R03547/2.4.1A1/2.4.1.171;	1265/2.4.1A1;	0.674387	0.65	0.757576	0.666667	0.551282	0.642202	0.666667	0.704698	0.724359
R10804/2.4.1A1/2.4.1.47;	1265/2.4.1A1;	0.671958	0.65	0.870968	0.728814	0.597403	0.646018	0.651852	0.677419	0.680723
R00854/2.4.1A1/2.4.1.96;	1265/2.4.1A1;	0.671105	0.65	0.870968	0.728814	0.613333	0.651376	0.623188	0.66879	0.697531
R08076/2.4.1A1/;	1265/2.4.1A1;	0.66755	0.65	0.870968	0.728814	0.613333	0.651376	0.641791	0.66879	0.664706
R08076/2.4.1A1/;	1265/2.4.1A1;	0.66755	0.65	0.870968	0.728814	0.613333	0.651376	0.641791	0.66879	0.664706
R01928/2.4.1A1/2.4.1.23;	1265/2.4.1A1;	0.665786	0.65	0.870968	0.7	0.597403	0.654545	0.637037	0.66879	0.676647
R09666/2.4.1D1/2.4.1.269;	1265/2.4.1A1;	0.664042	0.65	0.875	0.6875	0.542169	0.619469	0.641791	0.677419	0.714286
R03625/2.4.1A1/2.4.1.63;	1265/2.4.1A1;	0.662698	0.65	0.823529	0.641791	0.5375	0.642202	0.646617	0.686275	0.70625
R10850/2.4.1A1/2.4.1.337;	1265/2.4.1A1;	0.658854	0.65	0.870968	0.728814	0.597403	0.631579	0.621429	0.660377	0.672619
R02689,R02691/2.4.1A1/2.4.1.315,2.4.1.336,2.4.1.46;	1265/2.4.1A1;	0.658854	0.65	0.870968	0.728814	0.597403	0.631579	0.621429	0.660377	0.672619
R07260/2.4.1A1/2.4.1.215;	1265/2.4.1A1;	0.658762	0.65	0.870968	0.7	0.571429	0.636364	0.641791	0.66879	0.664706
R07260/2.4.1A1/2.4.1.215;	1265/2.4.1A1;	0.658762	0.65	0.870968	0.7	0.571429	0.636364	0.641791	0.66879	0.664706
R02118/2.4.1A1/2.4.1.203;	1265/2.4.1A1;	0.658762	0.65	0.870968	0.7	0.571429	0.636364	0.641791	0.66879	0.664706
R02118/2.4.1A1/2.4.1.203;	1265/2.4.1A1;	0.658762	0.65	0.870968	0.7	0.571429	0.636364	0.641791	0.66879	0.664706
R04948/2.4.1A1/2.4.1.178,2.4.1.63,2.4.1.85;	1265/2.4.1A1;	0.658311	0.65	0.771429	0.617647	0.5375	0.642202	0.646617	0.686275	0.70625
R10037/2.4.1A1/2.4.1.63;	1265/2.4.1A1;	0.654145	0.65	0.823529	0.647059	0.554217	0.625	0.637037	0.673077	0.689024
R05083/2.4.1A1/;	1265/2.4.1A1;	0.651102	0.65	0.870968	0.724138	0.592105	0.633929	0.627737	0.644172	0.649425
R05083/2.4.1A1/;	1265/2.4.1A1;	0.651102	0.65	0.870968	0.724138	0.592105	0.633929	0.627737	0.644172	0.649425
R07106/2.4.1B1/2.4.1.17;	1265/2.4.1A1;	0.649283	0.65	0.870968	0.650794	0.5375	0.642202	0.637037	0.660377	0.664706
R08687/2.4.1A1/2.4.1.195;	1265/2.4.1A1;	0.649264	0.571429	0.666667	0.625	0.558442	0.654206	0.636364	0.660131	0.707006
R01497,R01500/2.4.1A1/2.4.1.47,2.4.1.80;	1265/2.4.1A1;	0.645326	0.65	0.870968	0.7	0.582278	0.62069	0.614286	0.652174	0.649425
R04322/2.4.1A1/2.4.1.47;	1265/2.4.1A1;	0.637168	0.65	0.870968	0.7	0.582278	0.62069	0.597222	0.636364	0.642045
R00853/2.4.1A1/2.4.1.137;	1265/2.4.1A1;	0.635561	0.65	0.875	0.709677	0.555556	0.583333	0.585034	0.644172	0.672619
R09758/2.4.1A1/2.4.1.271;	1265/2.4.1A1;	0.632911	0.65	0.818182	0.65625	0.536585	0.614035	0.618705	0.644172	0.645714
R09757/2.4.1A1/2.4.1.271;	1265/2.4.1A1;	0.632911	0.65	0.818182	0.65625	0.536585	0.614035	0.618705	0.644172	0.645714
R09759/2.4.1A1/2.4.1.271;	1265/2.4.1A1;	0.632911	0.65	0.818182	0.65625	0.536585	0.614035	0.618705	0.644172	0.645714
R02256/2.4.1A1/2.4.1.177;	1265/2.4.1A1;	0.627204	0.65	0.818182	0.650794	0.544304	0.608696	0.601399	0.636364	0.642045
R02256/2.4.1A1/2.4.1.177;	1265/2.4.1A1;	0.627204	0.65	0.818182	0.650794	0.544304	0.608696	0.601399	0.636364	0.642045
R08534/2.4.1A1/2.4.1.126;	1265/2.4.1A1;	0.62406	0.65	0.818182	0.650794	0.544304	0.608696	0.601399	0.636364	0.627778
R08534/2.4.1A1/2.4.1.126;	1265/2.4.1A1;	0.62406	0.65	0.818182	0.650794	0.544304	0.608696	0.601399	0.636364	0.627778
