reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04187(r)/2.6.1A1/2.6.1.18;	1288/2.6.1A1;	0.6	0.615385	0.571429	0.611111	0.625	0.5	-nan	-nan	-nan
R02050/2.6.1A1/2.6.1.40;	1288/2.6.1A1;	0.6	0.615385	0.571429	0.611111	0.625	0.5	-nan	-nan	-nan
R00907(r)/2.6.1A1/2.6.1.18;	1288/2.6.1A1;	0.587302	0.615385	0.571429	0.588235	0.6	0.5	-nan	-nan	-nan
R08714/2.6.1A1/2.6.1.113;	1288/2.6.1A1;	0.492537	0.615385	0.571429	0.588235	0.466667	0	0	-nan	-nan
R00369(r)/2.6.1A1/2.6.1.44;	1288/2.6.1A1;	0.476923	0.615385	0.571429	0.45	0.375	0	-nan	-nan	-nan
R10178/2.6.1A1/2.6.1.96;	1288/2.6.1A1;	0.464789	0.615385	0.571429	0.588235	0.466667	0	0	-nan	-nan
R02293/2.6.1A1/2.6.1.46;	1288/2.6.1A1;	0.44	0.615385	0.571429	0.588235	0.411765	0	0	-nan	-nan
R05652/2.6.1A1/2.6.1.77;	1288/2.6.1A1;	0.424658	0.615385	0.571429	0.5	0.3	0	-nan	-nan	-nan
R04152/2.6.1A1/2.6.1.37;	1288/2.6.1A1;	0.424658	0.615385	0.571429	0.5	0.3	0	-nan	-nan	-nan
R02271/2.6.1A1/2.6.1.43;	1288/2.6.1A1;	0.417722	0.615385	0.571429	0.526316	0.411765	0	0	0	-nan
R01344/2.6.1A1/2.6.1.21;	1288/2.6.1A1;	0.413333	0.615385	0.5	0.375	0.3	0	-nan	-nan	-nan
R01261(r)/2.6.1A1/2.6.1.12;	1288/2.6.1A1;	0.413333	0.615385	0.5	0.375	0.3	0	-nan	-nan	-nan
R00588(r)/2.6.1A1/2.6.1.45;	1288/2.6.1A1;	0.402597	0.615385	0.5	0.409091	0.3	0	-nan	-nan	-nan
R03121(r)/2.6.1A1/2.6.1.60;	1288/2.6.1A1;	0.402597	0.615385	0.5	0.409091	0.3	0	-nan	-nan	-nan
R10992(r)/2.6.1A1/2.6.1.44;	1288/2.6.1A1;	0.39759	0.615385	0.5	0.4	0.304348	0	-nan	-nan	-nan
R00453/2.6.1A1/2.6.1.71;	1288/2.6.1A1;	0.39759	0.615385	0.571429	0.588235	0.466667	0	0	0	0
R10179/2.6.1A1/2.6.1.96;	1288/2.6.1A1;	0.393939	0.583333	0.538462	0.4375	0.384615	0	0	-nan	-nan
R01215/2.6.1A1/2.6.1.66;	1288/2.6.1A1;	0.384615	0.615385	0.5	0.423077	0.307692	0	-nan	-nan	-nan
R00400(r)/2.6.1A1/2.6.1.12;	1288/2.6.1A1;	0.373737	0.615385	0.5	0.4	0.36	0.166667	0	-nan	-nan
R00585/2.6.1A1/2.6.1.51;	1288/2.6.1A1;	0.364706	0.615385	0.5	0.346154	0.25	0	-nan	-nan	-nan
R00585(r)/2.6.1A1/2.6.1.51;	1288/2.6.1A1;	0.356322	0.615385	0.444444	0.346154	0.25	0	-nan	-nan	-nan
R10992/2.6.1A1/2.6.1.44;	1288/2.6.1A1;	0.356322	0.615385	0.444444	0.346154	0.25	0	-nan	-nan	-nan
R08683/2.6.1A1/;	1288/2.6.1A1;	0.356322	0.615385	0.444444	0.346154	0.25	0	-nan	-nan	-nan
R00369/2.6.1A1(rev)/2.6.1.44;	1288/2.6.1A1;	0.352113	0.615385	0.571429	0.208333	0.222222	0	-nan	-nan	-nan
R00907/2.6.1A1(rev)/2.6.1.18;	1288/2.6.1A1;	0.351351	0.615385	0.571429	0.285714	0.2	0	-nan	-nan	-nan
R04187/2.6.1A1(rev)/2.6.1.18;	1288/2.6.1A1;	0.350649	0.615385	0.571429	0.318182	0.181818	0	-nan	-nan	-nan
R02050(r)/2.6.1A1(rev)/2.6.1.40;	1288/2.6.1A1;	0.350649	0.615385	0.571429	0.318182	0.181818	0	-nan	-nan	-nan
R00908/2.6.1A1/2.6.1.19,2.6.1.55;	1288/2.6.1A1;	0.345455	0.615385	0.5	0.55	0.36	0.125	0	0	-nan
R04188/2.6.1A1/2.6.1.22;	1288/2.6.1A1;	0.345133	0.615385	0.5	0.5	0.384615	0.125	0	0	-nan
R00369/2.6.1A1/2.6.1.44;	1288/2.6.1A1;	0.342857	0.583333	0.466667	0.26087	0.222222	0	-nan	-nan	-nan
R02970/2.6.1A1/2.6.1.47;	1288/2.6.1A1;	0.326316	0.615385	0.5	0.321429	0.214286	0	-nan	-nan	-nan
R07275/2.6.1A1/2.6.1.29;	1288/2.6.1A1;	0.321429	0.615385	0.5	0.55	0.391304	0	0	0	-nan
R01155/2.6.1A1/2.6.1.29,2.6.1.82;	1288/2.6.1A1;	0.321429	0.615385	0.5	0.55	0.391304	0	0	0	-nan
R03001/2.6.1A1/2.6.1.41;	1288/2.6.1A1;	0.320388	0.615385	0.5	0.4	0.28	0	0	0	-nan
R00373(r)/2.6.1A1/2.6.1.35;	1288/2.6.1A1;	0.319149	0.583333	0.466667	0.291667	0.304348	0.166667	0	-nan	-nan
R08714(r)/2.6.1A1(rev)/2.6.1.113;	1288/2.6.1A1;	0.315789	0.615385	0.571429	0.285714	0.1	0	0	-nan	-nan
R01648/2.6.1A1/2.6.1.19;	1288/2.6.1A1;	0.310345	0.615385	0.5	0.55	0.391304	0	0	0	-nan
R01343/2.6.1A1/2.6.1.13;	1288/2.6.1A1;	0.309524	0.583333	0.466667	0.35	0.294118	0	0	0	-nan
R00372/2.6.1A1/2.6.1.4,2.6.1.44;	1288/2.6.1A1;	0.309091	0.615385	0.5	0.434783	0.333333	0	0	0	-nan
R01261/2.6.1A1(rev)/2.6.1.12;	1288/2.6.1A1;	0.308642	0.615385	0.5	0.178571	0.181818	0	-nan	-nan	-nan
R01344(r)/2.6.1A1(rev)/2.6.1.21;	1288/2.6.1A1;	0.308642	0.615385	0.5	0.178571	0.181818	0	-nan	-nan	-nan
R00373/2.6.1A1/2.6.1.35;	1288/2.6.1A1;	0.306931	0.615385	0.5	0.346154	0.25	0	0	-nan	-nan
R02970(r)/2.6.1A1/2.6.1.47;	1288/2.6.1A1;	0.306931	0.615385	0.4	0.3	0.214286	0	-nan	-nan	-nan
R01215(r)/2.6.1A1/2.6.1.66;	1288/2.6.1A1;	0.306931	0.615385	0.4	0.3	0.214286	0	-nan	-nan	-nan
