RPAIR,Score,EC,KO
RP11761,0.362,2.3.1.153,K12936
RP11760,0.361,2.3.1.153,K12936
RP11754,0.346,2.3.1.153,K12936
RP11753,0.345,2.3.1.153,K12936
RP12152,0.331,2.3.1.153,K12936
RP12113,0.331,2.3.1.115,K13264
RP12154,0.330,2.3.1.153,K12936
RP11830,0.304,2.3.1.115,K13264
RP02979,0.297,2.3.1.-,K13513 K13516 K13519 K13523
RP11767,0.290,2.3.1.115,K13264
RP11819,0.290,2.3.1.115,K13264
RP09334,0.287,2.3.1.115,K13264
RP11827,0.284,2.3.1.115,K13264
RP12096,0.279,2.3.1.115,K13264
RP09466,0.276,2.3.1.171,K12931
RP09581,0.260,2.3.1.172,K12934
RP11889,0.260,2.3.1.172,K12934
RP09404,0.259,2.3.1.171,K12931
RP04268,0.250,2.3.1.115,K13264
RP11894,0.242,2.3.1.171,K12931
RP12015,0.222,,K14598
RP12037,0.215,,K14598
RP00152,0.206,2.3.2.16 2.3.2.17 2.3.2.18 6.1.1.14,K01878 K01879 K01880 K11693 K11694 K11695 K14164
RP13085,0.203,6.1.1.11,K01875
RP03288,0.203,6.1.1.11,K01875
RP02710,0.199,2.3.2.- 2.3.2.10 6.1.1.7,K01872 K05363 K12554
RP03290,0.195,6.1.1.3,K01868
RP15225,0.195,3.2.1.175,K15748
RP03264,0.194,6.1.1.22,K01893
RP00862,0.192,2.3.1.175 3.1.1.41,K01060 K12747
RP04831,0.192,2.1.3.7,K04128
RP03280,0.192,6.1.1.6,K04566 K04567 K04568
RP12082,0.190,2.3.1.-,K10212
RP03262,0.189,6.1.1.23,K09759
RP13893,0.187,6.1.1.26,K11627
RP05172,0.187,6.1.1.12 6.1.1.23,K01876 K09759
RP03274,0.181,6.1.1.21,K01892
RP09431,0.181,,K12699
RP00527,0.180,2.3.1.91 2.3.1.92,K09756 K09757
RP03284,0.176,6.1.1.20,K01889 K01890
RP03286,0.168,6.1.1.15,K01881 K14163
RP03266,0.164,6.1.1.16,K01883 K01884
RP04213,0.164,2.3.1.129,K00677
RP13535,0.163,6.1.1.27,K07587
RP03282,0.162,6.1.1.10,K01874
RP03270,0.160,6.1.1.18,K01886
RP03260,0.159,6.1.1.19,K01887
RP03268,0.158,6.1.1.24,K09698
RP03278,0.158,6.1.1.4,K01869
RP04407,0.156,6.1.1.10,K01874
RP03276,0.155,6.1.1.5,K01870
RP03294,0.155,6.1.1.9,K01873
RP00730,0.153,1.2.1.70 6.1.1.17 6.1.1.24,K01885 K02492 K09698 K14163
RP09582,0.146,2.3.1.214,K12935
RP15679,0.142,2.1.3.-,K16035
RP02600,0.141,6.1.1.1,K01866
RP05658,0.140,,K15999
RP03292,0.136,6.1.1.2,K01867
